#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JDN-15105768W24_S161_L001_R1_001.fastq.gz,JDN-15105768W24_S161_L001_R2_001.fastq.gz --bowtie2out JDN-15105768W24_S161_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JDN-15105768W24_S161_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:13820843
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.9801	13820843
k__Bacteria|p__Firmicutes	2|1239	73.85384	3.678	10967930
k__Bacteria|p__Actinobacteria	2|201174	24.06806	1.19861	2558184
k__Bacteria|p__Fusobacteria	2|32066	1.17575	0.05855	127348
k__Bacteria|p__Bacteroidetes	2|976	0.85701	0.04268	160573
k__Bacteria|p__Proteobacteria	2|1224	0.03733	0.00186	6072
k__Bacteria|p__Bacteria_unclassified	2|	0.00801	0.0004	736
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.77032	3.37503	10147512
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	17.54048	0.87353	1842095
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.17079	0.30731	677154
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.8318	0.24063	665064
k__Bacteria|p__Fusobacteria|c__CFGB76375	2|32066|	1.17575	0.05855	127348
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.85701	0.04268	160573
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.58978	0.02937	59193
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.35679	0.01777	38935
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.27117	0.0135	49388
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.11892	0.00592	9444
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.04724	0.00235	5174
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.02119	0.00106	2271
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01881	0.00094	3932
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.01852	0.00092	2140
k__Bacteria|p__Firmicutes|c__CFGB76106	2|1239|	0.01571	0.00078	2400
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	0.00801	0.0004	736
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.00387	0.00019	472
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.00158	8e-05	172
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	66.50714	3.31212	9985128
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	17.5018	0.87161	1837609
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.76533	0.28712	617553
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.8318	0.24063	665064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.17591	0.05856	151545
k__Bacteria|p__Fusobacteria|c__CFGB76375|o__OFGB76375	2|32066||	1.17575	0.05855	127348
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.85701	0.04268	160573
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.58978	0.02937	59193
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.40546	0.02019	59601
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.35679	0.01777	38935
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.27117	0.0135	49388
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.11892	0.00592	9444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08728	0.00435	10839
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.04724	0.00235	5174
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.02119	0.00106	2271
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.01852	0.00092	2140
k__Bacteria|p__Firmicutes|c__CFGB76106|o__OFGB76106	2|1239||	0.01571	0.00078	2400
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.01347	0.00067	3273
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	0.00801	0.0004	736
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.00534	0.00027	659
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.00387	0.00019	472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.00158	8e-05	172
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	60.0623	2.99116	9150052
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	17.5018	0.87161	1837609
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	5.76533	0.28712	617553
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.71035	0.23458	648371
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	2.6263	0.13079	321536
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.15267	0.10721	265880
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.17591	0.05856	151545
k__Bacteria|p__Fusobacteria|c__CFGB76375|o__OFGB76375|f__FGB76375	2|32066|||	1.17575	0.05855	127348
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.00304	0.04995	154979
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.58978	0.02937	59193
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.40546	0.02019	59601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.38638	0.01924	87771
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107|f__FGB12107	2|201174|||	0.35679	0.01777	38935
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718|f__FGB9718	2|1239|||	0.27117	0.0135	49388
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.26578	0.01324	42928
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.21382	0.01065	23089
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.14328	0.00714	16663
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.12145	0.00605	16693
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	2|1239|||	0.11892	0.00592	9444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.08728	0.00435	10839
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.06157	0.00307	13211
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783	2|1239|||	0.04724	0.00235	5174
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Promicromonosporaceae	2|201174|1760|85006|85017	0.0334	0.00166	3953
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507	2|1239|||	0.02119	0.00106	2271
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.01852	0.00092	2140
k__Bacteria|p__Firmicutes|c__CFGB76106|o__OFGB76106|f__FGB76106	2|1239|||	0.01571	0.00078	2400
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.01347	0.00067	3273
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987|f__FGB2987	2||||	0.00801	0.0004	736
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	2|1224|1236|135625|712	0.00534	0.00027	659
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249|f__FGB1249	2|1239|||	0.00387	0.00019	472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.00158	8e-05	172
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	2|1239|186801|186802|990719	0.00138	7e-05	204
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia	2|1239|186801|186802|186803|572511	18.8377	0.93814	3258480
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	2|201174|1760|85004|31953|1678	17.49414	0.87123	1836948
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Dorea	2|1239|186801|186802|186803|189330	9.65092	0.48063	1308323
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes	2|1239|186801|186802|186803|207244	9.14424	0.45539	1138840
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerobutyricum	2|1239|186801|186802|186803|2569097	7.45352	0.37119	1326326
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	2|201174|84998|84999|84107|102106	5.43817	0.27083	581559
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter	2|1239|186801|186802|186803|1407607	4.72285	0.2352	690676
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Faecalibacillus	2|1239|526524|526525|128827|2678885	4.61166	0.22967	637066
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter	2|1239|186801|186802|186803|2316020	3.65521	0.18203	477844
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified	2|1239|186801|186802|186803|	3.44548	0.17159	493712
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium	2|1239|186801|186802|216572|216851	2.09317	0.10424	252469
