#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan AMC-15180115Week-4_S221_L002_R1_001.fastq.gz,AMC-15180115Week-4_S221_L002_R2_001.fastq.gz --bowtie2out AMC-15180115Week-4_S221_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o AMC-15180115Week-4_S221_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8081767
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.814	8081767
k__Bacteria|p__Firmicutes	2|1239	72.03425	2.02705	6270703
k__Bacteria|p__Actinobacteria	2|201174	24.99096	0.70325	1574277
k__Bacteria|p__Verrucomicrobia	2|74201	1.64892	0.0464	129393
k__Bacteria|p__Bacteroidetes	2|976	0.77045	0.02168	75696
k__Bacteria|p__Bacteria_unclassified	2|	0.43438	0.01222	21051
k__Bacteria|p__Proteobacteria	2|1224	0.12103	0.00341	10647
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.71938	1.90562	5992406
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	12.77533	0.3595	803236
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	12.21564	0.34375	771041
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.19277	0.08984	204515
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.64892	0.0464	129393
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.77045	0.02168	75696
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.43438	0.01222	21051
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.27027	0.00761	14374
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.09114	0.00256	7926
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.07005	0.00197	4335
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.06809	0.00192	4187
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.0633	0.00178	4179
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.04092	0.00115	3985
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.04036	0.00114	2790
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.02989	0.00084	2721
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.02231	0.00063	1798
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.01685	0.00047	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	66.25132	1.86431	5885629
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	12.38801	0.3486	775852
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	11.45645	0.32238	710319
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.19277	0.08984	204515
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.64892	0.0464	129393
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.44745	0.04073	105404
