#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan BAD-15040372Week-4_S74_L001_R1_001.fastq.gz,BAD-15040372Week-4_S74_L001_R2_001.fastq.gz --bowtie2out BAD-15040372Week-4_S74_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o BAD-15040372Week-4_S74_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4752765
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	97.63446	1.75043	4678814
k__Archaea	2157	2.36554	0.04241	73951
k__Bacteria|p__Firmicutes	2|1239	80.08777	1.43585	3828261
k__Bacteria|p__Actinobacteria	2|201174	11.64524	0.20878	465226
k__Bacteria|p__Verrucomicrobia	2|74201	2.56555	0.046	138785
k__Bacteria|p__Bacteroidetes	2|976	2.432	0.0436	197900
k__Archaea|p__Euryarchaeota	2157|28890	2.36554	0.04241	73951
k__Bacteria|p__Proteobacteria	2|1224	0.51694	0.00927	27295
k__Bacteria|p__Synergistetes	2|508458	0.38695	0.00694	21347
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	57.74872	1.03534	2931807
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.8127	0.12214	277663
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	5.36698	0.09622	211626
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	3.77082	0.0676	140836
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.23868	0.05806	110294
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	2.94568	0.05281	108242
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.56555	0.046	138785
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.432	0.0436	197900
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	2.36554	0.04241	73951
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	2.32543	0.04169	82444
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.88686	0.03383	79321
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.50633	0.02701	74460
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	1.35688	0.02433	53962
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.54584	0.00979	0
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.4157	0.00745	22926
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.38695	0.00694	21347
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.37834	0.00678	15616
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.37694	0.00676	21807
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.35301	0.00633	10092
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.2043	0.00366	9865
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.20234	0.00363	7927
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.17787	0.00319	8323
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.1386	0.00248	11679
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.1191	0.00214	5685
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.06864	0.00123	4259
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.0407	0.00073	1617
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.03615	0.00065	1872
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.0359	0.00064	1562
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.01623	0.00029	745
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.0121	0.00022	612
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.00861	0.00015	352
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.00845	0.00015	442
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.00804	0.00014	526
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.00305	5e-05	148
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.00071	1e-05	26
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.22448	0.99009	2814705
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.9875	0.10735	231460
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	5.36698	0.09622	211626
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	3.77082	0.0676	140836
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.23868	0.05806	110294
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	2.94568	0.05281	108242
