#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SHV-10009345Week-24_S263_L001_R1_001.fastq.gz,SHV-10009345Week-24_S263_L001_R2_001.fastq.gz --bowtie2out SHV-10009345Week-24_S263_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SHV-10009345Week-24_S263_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7834131
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.11533	2.68539	7792337
k__Archaea	2157	0.88467	0.02397	41794
k__Bacteria|p__Firmicutes	2|1239	70.5106	1.91039	5384638
k__Bacteria|p__Actinobacteria	2|201174	16.39895	0.44431	940648
k__Bacteria|p__Bacteroidetes	2|976	9.90134	0.26826	1350549
k__Bacteria|p__Bacteria_unclassified	2|	2.13776	0.05792	102938
k__Archaea|p__Euryarchaeota	2157|28890	0.88467	0.02397	41794
k__Bacteria|p__Synergistetes	2|508458	0.11176	0.00303	8691
k__Bacteria|p__Proteobacteria	2|1224	0.0397	0.00108	3723
k__Bacteria|p__Verrucomicrobia	2|74201	0.01523	0.00041	1150
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.91886	1.75889	5025903
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.13049	0.35575	744014
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.433	0.25557	1309892
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.26846	0.08855	196634
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.77105	0.04798	93573
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.63202	0.04422	123665
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	1.5625	0.04233	72907
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.46523	0.0397	82700
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.88467	0.02397	41794
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.57527	0.01559	0
k__Bacteria|p__Actinobacteria|c__CFGB4875	2|201174|	0.46834	0.01269	0
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.18943	0.00513	0
