#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan VMG-15212920Week-0_S251_L002_R1_001.fastq.gz,VMG-15212920Week-0_S251_L002_R2_001.fastq.gz --bowtie2out VMG-15212920Week-0_S251_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o VMG-15212920Week-0_S251_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3553929
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.79507	1.26635	3549395
k__Archaea	2157	0.20493	0.0026	4534
k__Bacteria|p__Firmicutes	2|1239	91.04288	1.15529	3217195
k__Bacteria|p__Bacteroidetes	2|976	4.90986	0.0623	227250
k__Bacteria|p__Actinobacteria	2|201174	3.69093	0.04684	99465
k__Archaea|p__Euryarchaeota	2157|28890	0.20493	0.0026	4534
k__Bacteria|p__Proteobacteria	2|1224	0.15139	0.00192	5485
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.86605	0.92463	2622599
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.55605	0.08319	201315
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.90986	0.0623	227250
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.04486	0.02595	92224
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.90152	0.02413	52260
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.38182	0.01753	36671
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.19431	0.01516	36674
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.84829	0.01076	34741
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.40759	0.00517	10534
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.38649	0.0049	10786
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.20493	0.0026	4534
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.1778	0.00226	3598
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.17348	0.0022	8050
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.13077	0.00166	4638
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.10936	0.00139	3975
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.09784	0.00124	3635
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.05431	0.00069	1856
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.05286	0.00067	1627
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.04344	0.00055	1592
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.03678	0.00047	1317
