#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ER-15040968Week-4_S180_L001_R1_001.fastq.gz,ER-15040968Week-4_S180_L001_R2_001.fastq.gz --bowtie2out ER-15040968Week-4_S180_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ER-15040968Week-4_S180_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7335408
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.55698	7335408
k__Bacteria|p__Firmicutes	2|1239	89.24426	2.28196	6711221
k__Bacteria|p__Actinobacteria	2|201174	9.44161	0.24142	514466
k__Bacteria|p__Bacteroidetes	2|976	0.9963	0.02548	87170
k__Bacteria|p__Verrucomicrobia	2|74201	0.29691	0.00759	21170
k__Bacteria|p__Bacteria_unclassified	2|	0.01183	0.0003	521
k__Bacteria|p__Proteobacteria	2|1224	0.0091	0.00023	860
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.8249	1.83655	5775424
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.79571	0.1482	310163
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.58458	0.11723	325351
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.46471	0.08859	194867
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.04805	0.05237	112107
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.60645	0.04108	85571
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.99239	0.02538	86843
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.88686	0.02268	65854
k__Bacteria|p__Firmicutes|c__CFGB9583	2|1239|	0.47316	0.0121	37152
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.42179	0.01079	17199
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.31288	0.008	17595
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.29691	0.00759	21170
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.18119	0.00463	9436
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.11884	0.00304	11113
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.04514	0.00115	2059
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.03694	0.00094	2646
k__Bacteria|p__Firmicutes|c__CFGB6389	2|1239|	0.03556	0.00091	2444
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.01492	0.00038	910
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.01183	0.0003	521
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.0091	0.00023	860
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.00907	0.00023	847
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.00579	0.00015	328
k__Bacteria|p__Firmicutes|c__CFGB76191	2|1239|	0.0039	0.0001	0
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.00373	0.0001	310
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	71.17153	1.81984	5732191
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	5.7183	0.14622	305792
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.58458	0.11723	325351
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.57691	0.06589	141147
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.04805	0.05237	112107
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.60645	0.04108	85571
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.99239	0.02538	86843
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.8878	0.0227	53720
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.88686	0.02268	65854
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.65337	0.01671	43233
k__Bacteria|p__Firmicutes|c__CFGB9583|o__OFGB9583	2|1239||	0.47316	0.0121	37152
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.42179	0.01079	17199
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.31288	0.008	17595
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.29691	0.00759	21170
