#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ADK-10008292Week-24_S23_L001_R1_001.fastq.gz,ADK-10008292Week-24_S23_L001_R2_001.fastq.gz --bowtie2out ADK-10008292Week-24_S23_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ADK-10008292Week-24_S23_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12911945
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.87465	12911945
k__Bacteria|p__Firmicutes	2|1239	69.22071	3.37427	9594904
k__Bacteria|p__Actinobacteria	2|201174	30.41877	1.48281	3252261
k__Bacteria|p__Bacteroidetes	2|976	0.16773	0.00818	37771
k__Bacteria|p__Proteobacteria	2|1224	0.15494	0.00755	24620
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.02354	0.00115	1189
k__Bacteria|p__Bacteria_unclassified	2|	0.0143	0.0007	1200
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.555	2.70811	7816874
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	27.97471	1.36367	2985162
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	10.53031	0.51332	1423912
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.85807	0.13932	317301
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.44406	0.11914	267099
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.16773	0.00818	37771
k__Bacteria|p__Firmicutes|c__CFGB76102	2|1239|	0.13464	0.00656	19746
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.11341	0.00553	13426
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.05638	0.00275	9054
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.05636	0.00275	10826
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.0422	0.00206	4740
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified	2|95818|	0.02354	0.00115	1189
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.02101	0.00102	2204
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.0143	0.0007	1200
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.00711	0.00035	1267
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.00116	6e-05	174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	53.29629	2.59801	7531460
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	27.13882	1.32292	2888233
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	10.53031	0.51332	1423912
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.84159	0.13852	315676
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.24283	0.10933	282924
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.07358	0.10108	214274
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.60432	0.02946	74029
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.37049	0.01806	52825
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.16773	0.00818	37771
k__Bacteria|p__Firmicutes|c__CFGB76102|o__OFGB76102	2|1239||	0.13464	0.00656	19746
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.11341	0.00553	13426
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.05636	0.00275	10826
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0422	0.00206	4740
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.0361	0.00176	4232
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	2|95818||	0.02354	0.00115	1189
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.02101	0.00102	2204
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.02028	0.00099	4822
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.01648	0.0008	1625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.01589	0.00077	2490
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.0143	0.0007	1200
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.00711	0.00035	1267
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.00116	6e-05	174
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00067	3e-05	121
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	34.42319	1.67801	5198209
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	27.13882	1.32292	2888233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.13355	0.59147	1375018
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	10.53031	0.51332	1423912
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	2.6132	0.12738	284471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.24283	0.10933	282924
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	2.03122	0.09902	211235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.52838	0.0745	205904
