#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan OC-15135918Week-4_S18_L002_R1_001.fastq.gz,OC-15135918Week-4_S18_L002_R2_001.fastq.gz --bowtie2out OC-15135918Week-4_S18_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o OC-15135918Week-4_S18_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:18710334
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	6.6423	18710334
k__Bacteria|p__Firmicutes	2|1239	84.0024	5.57969	16038661
k__Bacteria|p__Actinobacteria	2|201174	8.61725	0.57238	1300365
k__Bacteria|p__Bacteroidetes	2|976	5.48387	0.36426	1124322
k__Bacteria|p__Bacteria_unclassified	2|	1.7875	0.11873	225184
k__Bacteria|p__Verrucomicrobia	2|74201	0.05064	0.00336	10185
k__Bacteria|p__Synergistetes	2|508458	0.03714	0.00247	7081
k__Bacteria|p__Proteobacteria	2|1224	0.02121	0.00141	4536
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	74.81121	4.96919	14331373
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.48387	0.36426	1124322
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.00711	0.33259	768292
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	3.60394	0.23938	531303
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.35296	0.22271	620016
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.31041	0.15346	429205
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	1.45454	0.09661	176137
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.04987	0.06974	166551
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.75676	0.05027	156641
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.73357	0.04873	156980
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.33296	0.02212	0
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.2058	0.01367	40030
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	0.16619	0.01104	30300
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.10522	0.00699	20195
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.05221	0.00347	10317
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.05064	0.00336	10185
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.03714	0.00247	7081
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.0338	0.00225	7442
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.01767	0.00117	3762
