#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DCM-15190188Week-0_S209_L002_R1_001.fastq.gz,DCM-15190188Week-0_S209_L002_R2_001.fastq.gz --bowtie2out DCM-15190188Week-0_S209_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DCM-15190188Week-0_S209_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6978020
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.35835	6978020
k__Bacteria|p__Firmicutes	2|1239	81.96646	1.93306	6035245
k__Bacteria|p__Actinobacteria	2|201174	17.93514	0.42297	933598
k__Bacteria|p__Bacteroidetes	2|976	0.08622	0.00203	7791
k__Bacteria|p__Proteobacteria	2|1224	0.01169	0.00028	1344
k__Bacteria|p__Bacteria_unclassified	2|	0.00049	1e-05	42
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	79.53201	1.87564	5896703
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.74794	0.20631	465920
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.70347	0.20526	444163
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.78052	0.01841	37542
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.61063	0.0144	36335
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.48373	0.01141	23515
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.37277	0.00879	18617
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.25367	0.00598	17286
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.19552	0.00461	15763
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.08622	0.00203	7791
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.06056	0.00143	3242
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.04724	0.00111	3145
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01169	0.00028	1344
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.00127	3e-05	95
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.00049	1e-05	42
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	74.8259	1.76466	5609636
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.55863	0.20184	434205
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.57586	0.17867	376164
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	4.66825	0.11009	284900
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.17207	0.02764	89756
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.78052	0.01841	37542
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.52806	0.01245	32472
k__Bacteria|p__Actinobacteria|c__CFGB10299|o__OFGB10299	2|201174||	0.48373	0.01141	23515
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.37277	0.00879	18617
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.25367	0.00598	17286
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.19552	0.00461	15763
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.08622	0.00203	7791
