#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KTL-15138852Week-0_S188_L001_R1_001.fastq.gz,KTL-15138852Week-0_S188_L001_R2_001.fastq.gz --bowtie2out KTL-15138852Week-0_S188_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KTL-15138852Week-0_S188_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4030411
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.45881	4030411
k__Bacteria|p__Firmicutes	2|1239	83.4805	1.21782	2983706
k__Bacteria|p__Proteobacteria	2|1224	11.58237	0.16896	871284
k__Bacteria|p__Actinobacteria	2|201174	4.72854	0.06898	168366
k__Bacteria|p__Fusobacteria	2|32066	0.19718	0.00288	6256
k__Bacteria|p__Bacteroidetes	2|976	0.01141	0.00017	799
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	39.98911	0.58336	1799457
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	38.43466	0.56069	1019858
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	11.58237	0.16896	871284
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.81276	0.05562	125933
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.00745	0.04387	108154
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.7211	0.02511	60212
k__Bacteria|p__Firmicutes|c__CFGB76248	2|1239|	1.09315	0.01595	32314
k__Bacteria|p__Fusobacteria|c__CFGB76375	2|32066|	0.19718	0.00288	6256
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.08351	0.00122	3520
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.03929	0.00057	1811
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.02802	0.00041	813
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.01141	0.00017	799
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	39.37866	0.57446	1776412
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	38.43466	0.56069	1019858
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	11.58237	0.16896	871284
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.81276	0.05562	125933
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.13907	0.0312	66739
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	1.24421	0.01815	41320
k__Bacteria|p__Firmicutes|c__CFGB76248|o__OFGB76248	2|1239||	1.09315	0.01595	32314
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.86837	0.01267	41415
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.61045	0.00891	23045
k__Bacteria|p__Fusobacteria|c__CFGB76375|o__OFGB76375	2|32066||	0.19718	0.00288	6256
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.08351	0.00122	3520
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.05381	0.00079	1915
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.03929	0.00057	1811
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.02802	0.00041	813
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.01141	0.00017	799
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	33.88617	0.49433	884786
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	30.99549	0.45216	1485197
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	11.58237	0.16896	871284
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	5.94851	0.08678	206344
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	4.54849	0.06635	135072
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	3.81276	0.05562	125933
