#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LMP-15073890Week-0_S2_L002_R1_001.fastq.gz,LMP-15073890Week-0_S2_L002_R2_001.fastq.gz --bowtie2out LMP-15073890Week-0_S2_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LMP-15073890Week-0_S2_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2499108
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.53388	0.906	2475602
k__Archaea	2157	1.46612	0.01348	23506
k__Bacteria|p__Firmicutes	2|1239	84.27688	0.77491	2093485
k__Bacteria|p__Actinobacteria	2|201174	7.82731	0.07197	162477
k__Bacteria|p__Bacteroidetes	2|976	4.86063	0.04469	178874
k__Archaea|p__Euryarchaeota	2157|28890	1.46612	0.01348	23506
k__Bacteria|p__Verrucomicrobia	2|74201	0.82036	0.00754	21034
k__Bacteria|p__Proteobacteria	2|1224	0.46489	0.00427	14975
k__Bacteria|p__Bacteria_unclassified	2|	0.28381	0.00261	4757
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	63.44413	0.58336	1646625
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	10.38757	0.09551	228378
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.77097	0.05306	118952
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.95104	0.04552	93883
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.86063	0.04469	178874
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.05634	0.01891	43525
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.65263	0.0152	30151
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.46612	0.01348	23506
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.1443	0.01052	21918
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.83264	0.00766	21932
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.82036	0.00754	21034
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.62329	0.00573	18496
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.51178	0.00471	13780
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.46489	0.00427	14975
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.36757	0.00338	9103
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.28381	0.00261	4757
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.20144	0.00185	5892
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.07454	0.00069	1029
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.03309	0.0003	738
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.02589	0.00024	0
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.01569	0.00014	407
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.01128	0.0001	379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	61.70591	0.56737	1605346
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	10.38757	0.09551	228378
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.95104	0.04552	93883
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	4.86063	0.04469	178874
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.11756	0.03786	86939
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.02171	0.01859	42760
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.66417	0.0153	39598
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.65341	0.0152	32013
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.65263	0.0152	30151
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	1.46612	0.01348	23506
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.1443	0.01052	21918
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.83264	0.00766	21932
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.82036	0.00754	21034
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.62329	0.00573	18496
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.51178	0.00471	13780
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.36757	0.00338	9103
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.28381	0.00261	4757
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.25089	0.00231	5378
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.21401	0.00197	9597
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.20144	0.00185	5892
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120	2|1239||	0.07454	0.00069	1029
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.07404	0.00068	1681
k__Bacteria|p__Firmicutes|c__CFGB76465|o__OFGB76465	2|1239||	0.03309	0.0003	738
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.02589	0.00024	0
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.01569	0.00014	407
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.01128	0.0001	379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	42.99557	0.39534	1212024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	15.05782	0.13845	314031
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	10.38757	0.09551	228378
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	4.47286	0.04113	83724
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	4.11756	0.03786	86939
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	2.30574	0.0212	114789
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	2.02171	0.01859	42760
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.00984	0.01848	44993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.66417	0.0153	39598
