#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DCA-15055728Week-4_S141_L001_R1_001.fastq.gz,DCA-15055728Week-4_S141_L001_R2_001.fastq.gz --bowtie2out DCA-15055728Week-4_S141_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DCA-15055728Week-4_S141_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12574565
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.50588	12574565
k__Bacteria|p__Firmicutes	2|1239	80.13463	3.61077	10206127
k__Bacteria|p__Actinobacteria	2|201174	11.74609	0.52926	1342749
k__Bacteria|p__Verrucomicrobia	2|74201	3.76479	0.16964	473051
k__Bacteria|p__Bacteroidetes	2|976	2.79707	0.12603	407654
k__Bacteria|p__Bacteria_unclassified	2|	0.96985	0.0437	79669
k__Bacteria|p__Proteobacteria	2|1224	0.58757	0.02648	65315
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.87751	3.28377	9423036
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	11.04741	0.49778	1264245
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	3.76479	0.16964	473051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.43213	0.10959	368235
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.33053	0.05995	128476
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	1.27388	0.0574	113506
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	1.02194	0.04605	101275
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.96985	0.0437	79669
