#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DMF-15271420Week-0_S68_L002_R1_001.fastq.gz,DMF-15271420Week-0_S68_L002_R2_001.fastq.gz --bowtie2out DMF-15271420Week-0_S68_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DMF-15271420Week-0_S68_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9763850
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.28463	9763850
k__Bacteria|p__Firmicutes	2|1239	83.10249	2.72961	8303935
k__Bacteria|p__Actinobacteria	2|201174	16.56259	0.54402	1410893
k__Bacteria|p__Proteobacteria	2|1224	0.26461	0.00869	42393
k__Bacteria|p__Synergistetes	2|508458	0.07031	0.00231	6629
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.51339	2.48034	7535878
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	16.13476	0.52997	1368817
k__Bacteria|p__Firmicutes|c__CFGB76106	2|1239|	5.42403	0.17816	546709
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.99503	0.06553	209695
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.42783	0.01405	42076
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.26461	0.00869	42393
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.14443	0.00474	8978
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.07031	0.00231	6629
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.0163	0.00054	1653
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	75.50406	2.48003	7535112
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	12.213	0.40115	947675
k__Bacteria|p__Firmicutes|c__CFGB76106|o__OFGB76106	2|1239||	5.42403	0.17816	546709
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	3.92176	0.12882	421142
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.99503	0.06553	209695
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.26461	0.00869	42393
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.14443	0.00474	8978
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.07031	0.00231	6629
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.04833	0.00159	3914
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.0163	0.00054	1653
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.00933	0.00031	766
