#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan VLR-10012567Week-24_S81_L001_R1_001.fastq.gz,VLR-10012567Week-24_S81_L001_R2_001.fastq.gz --bowtie2out VLR-10012567Week-24_S81_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o VLR-10012567Week-24_S81_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4667009
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.72767	4667009
k__Bacteria|p__Firmicutes	2|1239	74.29039	1.2835	3672153
k__Bacteria|p__Actinobacteria	2|201174	25.44114	0.43954	977666
k__Bacteria|p__Bacteroidetes	2|976	0.16238	0.00281	12063
k__Bacteria|p__Verrucomicrobia	2|74201	0.09404	0.00162	4530
k__Bacteria|p__Synergistetes	2|508458	0.01206	0.00021	597
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.39032	1.25067	3592003
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	14.24052	0.24603	544244
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.91511	0.1713	384215
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	1.28551	0.02221	49207
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.90229	0.01559	41953
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.39985	0.00691	17057
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.20868	0.00361	6399
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.20838	0.0036	7867
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.16238	0.00281	12063
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.09404	0.00162	4530
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.08655	0.0015	3288
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.08243	0.00142	3065
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.01206	0.00021	597
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.01187	0.00021	521
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	71.46266	1.23464	3550766
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	14.22997	0.24585	543745
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.87884	0.1534	325227
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	1.28551	0.02221	49207
