#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan PAC-15263673Week-0_S64_L002_R1_001.fastq.gz,PAC-15263673Week-0_S64_L002_R2_001.fastq.gz --bowtie2out PAC-15263673Week-0_S64_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o PAC-15263673Week-0_S64_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12881217
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.31661	12881217
k__Bacteria|p__Firmicutes	2|1239	98.1348	4.2361	12613327
k__Bacteria|p__Actinobacteria	2|201174	1.79355	0.07742	253113
k__Bacteria|p__Bacteroidetes	2|976	0.07165	0.00309	14777
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	87.05853	3.75798	11477045
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.98658	0.21525	415824
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.46045	0.19254	577654
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.79355	0.07742	253113
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.46514	0.06324	125491
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.10416	0.0045	11439
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.07165	0.00309	14777
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.05995	0.00259	5874
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	87.05853	3.75798	11477045
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.98658	0.21525	415824
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.46045	0.19254	577654
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.79355	0.07742	253113
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.46514	0.06324	125491
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775	2|1239||	0.10416	0.0045	11439
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.07165	0.00309	14777
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.05995	0.00259	5874
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	85.59561	3.69483	11310429
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.46045	0.19254	577654
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.91328	0.16892	325254
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.79355	0.07742	253113
