#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GAC-15246582Week-0_S169_L002_R1_001.fastq.gz,GAC-15246582Week-0_S169_L002_R2_001.fastq.gz --bowtie2out GAC-15246582Week-0_S169_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GAC-15246582Week-0_S169_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9574778
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.36561	9574778
k__Bacteria|p__Firmicutes	2|1239	76.29937	2.56794	7104315
k__Bacteria|p__Bacteroidetes	2|976	14.13675	0.47579	1751161
k__Bacteria|p__Actinobacteria	2|201174	9.21597	0.31017	688363
k__Bacteria|p__Proteobacteria	2|1224	0.26779	0.00901	23420
k__Bacteria|p__Verrucomicrobia	2|74201	0.08012	0.0027	7519
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	69.50519	2.33927	6539577
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	14.13675	0.47579	1751161
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.98665	0.20149	449325
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.22932	0.10869	239038
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.22638	0.07493	156098
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.47076	0.0495	129073
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.82568	0.02779	57361
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.73406	0.02471	79749
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.57406	0.01932	57278
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.57344	0.0193	53591
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.18142	0.00611	16773
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.10815	0.00364	10517
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.08012	0.0027	7519
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.07403	0.00249	3918
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.07138	0.0024	5283
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.0642	0.00216	5170
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.03769	0.00127	2508
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.02888	0.00097	0
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.02085	0.0007	1362
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.01922	0.00065	1413
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.019	0.00064	1650
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.01497	0.0005	1842
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.01408	0.00047	1051
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.00242	8e-05	243
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.00132	4e-05	115
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	67.71385	2.27898	6389635
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	14.13675	0.47579	1751161
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	5.67375	0.19096	423109
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.86753	0.09651	206849
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	2.22638	0.07493	156098
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	1.05579	0.03553	81347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.95318	0.03208	83017
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.83816	0.02821	66925
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.73406	0.02471	79749
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.72774	0.02449	48599
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.57406	0.01932	57278
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.57344	0.0193	53591
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.41496	0.01397	47726
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.36179	0.01218	32189
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.18142	0.00611	16773
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.10815	0.00364	10517
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.08012	0.0027	7519
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120	2|1239||	0.07403	0.00249	3918
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.07138	0.0024	5283
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0642	0.00216	5170
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.05466	0.00184	5399
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.04329	0.00146	3363
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	0.03769	0.00127	2508
