#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ARP-15304299Week-0_S21_L002_R1_001.fastq.gz,ARP-15304299Week-0_S21_L002_R2_001.fastq.gz --bowtie2out ARP-15304299Week-0_S21_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ARP-15304299Week-0_S21_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6622589
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.41194	6622589
k__Bacteria|p__Firmicutes	2|1239	70.22148	1.6937	4534126
k__Bacteria|p__Actinobacteria	2|201174	20.86241	0.50319	1117207
k__Bacteria|p__Bacteroidetes	2|976	8.8135	0.21258	965047
k__Bacteria|p__Proteobacteria	2|1224	0.05477	0.00132	4306
k__Bacteria|p__Tenericutes	2|544448	0.04784	0.00115	1903
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.52688	1.55635	4254404
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	16.57108	0.39968	891967
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.8135	0.21258	965047
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.29132	0.1035	225240
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.65655	0.08819	167536
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.29408	0.03121	65022
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.25213	0.00608	16868
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.24542	0.00592	17104
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.15942	0.00385	8526
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.08489	0.00205	4503
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.05131	0.00124	4128
k__Bacteria|p__Tenericutes|c__CFGB343	2|544448|	0.04784	0.00115	1903
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00347	8e-05	178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	63.6525	1.53526	4204445
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	16.57108	0.39968	891967
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.8135	0.21258	965047
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.25559	0.10264	222068
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.65655	0.08819	167536
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.29408	0.03121	65022
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.87438	0.02109	49959
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.25213	0.00608	16868
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.24542	0.00592	17104
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.15942	0.00385	8526
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.08489	0.00205	4503
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.05131	0.00124	4128
k__Bacteria|p__Tenericutes|c__CFGB343|o__OFGB343	2|544448||	0.04784	0.00115	1903
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.03574	0.00086	3172
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.00347	8e-05	178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	39.93674	0.96325	2842997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	16.89057	0.40739	915973
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	16.57108	0.39968	891967
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	7.59764	0.18325	873188
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	3.79112	0.09144	242650
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.76233	0.09075	192590
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.26025	0.07864	138333
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	2.42795	0.05856	161682
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	1.29408	0.03121	65022
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.87438	0.02109	49959
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.67737	0.01634	51923
