#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MB-15247635Week-0_S110_L002_R1_001.fastq.gz,MB-15247635Week-0_S110_L002_R2_001.fastq.gz --bowtie2out MB-15247635Week-0_S110_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MB-15247635Week-0_S110_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7851601
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.88996	3.04731	7843802
k__Archaea	2157	0.11004	0.00336	7799
k__Bacteria|p__Firmicutes	2|1239	74.99061	2.28771	5741149
k__Bacteria|p__Bacteroidetes	2|976	9.7771	0.29827	915849
k__Bacteria|p__Actinobacteria	2|201174	7.86768	0.24002	528467
k__Bacteria|p__Verrucomicrobia	2|74201	5.81762	0.17748	537477
k__Bacteria|p__Proteobacteria	2|1224	0.76224	0.02325	75062
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.55632	0.01697	39110
k__Bacteria|p__Tenericutes	2|544448	0.11839	0.00361	6688
k__Archaea|p__Euryarchaeota	2157|28890	0.11004	0.00336	7799
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	36.82711	1.12347	3068871
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.58771	0.29249	899951
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	7.82069	0.23858	529231
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	5.81762	0.17748	537477
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.80826	0.17719	337350
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.12013	0.1562	330225
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	3.89794	0.11891	235150
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.68425	0.11239	251196
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.52393	0.077	184348
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	2.23239	0.0681	183434
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.23043	0.06804	141748
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	1.9372	0.0591	134566
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.07555	0.03281	75758
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.97845	0.02985	0
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	0.77029	0.0235	80353
k__Bacteria|p__Firmicutes|c__CFGB75985	2|1239|	0.75578	0.02306	63090
k__Bacteria|p__Bacteroidetes|c__CFGB2107	2|976|	0.55632	0.01697	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.53315	0.01626	53409
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.44097	0.01345	41382
k__Bacteria|p__Firmicutes|c__CFGB3071	2|1239|	0.35544	0.01084	34515
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.34052	0.01039	27393
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.22361	0.00682	13894
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.18939	0.00578	15898
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.17247	0.00526	17014
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.12476	0.00381	11116
