#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan WYL-15178137Week-0_S217_L002_R1_001.fastq.gz,WYL-15178137Week-0_S217_L002_R2_001.fastq.gz --bowtie2out WYL-15178137Week-0_S217_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o WYL-15178137Week-0_S217_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9387090
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.08271	9387090
k__Bacteria|p__Firmicutes	2|1239	90.15268	2.77915	8497817
k__Bacteria|p__Actinobacteria	2|201174	8.47078	0.26113	673402
k__Bacteria|p__Bacteroidetes	2|976	0.95531	0.02945	150828
k__Bacteria|p__Proteobacteria	2|1224	0.40866	0.0126	64376
k__Bacteria|p__Bacteria_unclassified	2|	0.01258	0.00039	667
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.34012	2.63079	8096394
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.41285	0.16686	383272
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.75709	0.11582	318569
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.05793	0.09427	290130
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.95531	0.02945	150828
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.89273	0.02752	71680
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.40656	0.01253	64122
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.16025	0.00494	11035
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.01258	0.00039	667
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00248	8e-05	139
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0021	6e-05	254
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	85.29954	2.62954	8093277
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	5.35012	0.16493	378905
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.75709	0.11582	318569
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.86504	0.05749	185286
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.19289	0.03677	104844
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.95531	0.02945	150828
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.88659	0.02733	71266
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.40656	0.01253	64122
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.16025	0.00494	11035
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.06273	0.00193	4367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.04058	0.00125	3117
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.01258	0.00039	667
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.00614	0.00019	414
