#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NIK-15172872Week-4_S291_L001_R1_001.fastq.gz,NIK-15172872Week-4_S291_L001_R2_001.fastq.gz --bowtie2out NIK-15172872Week-4_S291_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NIK-15172872Week-4_S291_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5208273
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.60112	1.77109	5164459
k__Archaea	2157	1.39888	0.02513	43814
k__Bacteria|p__Firmicutes	2|1239	81.88441	1.47082	4224979
k__Bacteria|p__Bacteroidetes	2|976	12.6284	0.22683	765761
k__Bacteria|p__Actinobacteria	2|201174	3.70837	0.06661	160478
k__Archaea|p__Euryarchaeota	2157|28890	1.39888	0.02513	43814
k__Bacteria|p__Bacteria_unclassified	2|	0.37994	0.00682	13241
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.94746	1.20252	3538062
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	12.45799	0.22377	758034
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.27947	0.11279	290250
k__Bacteria|p__Firmicutes|c__CFGB2412	2|1239|	5.61793	0.10091	254594
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.62685	0.06515	156634
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.39888	0.02513	43814
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.96351	0.01731	35507
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.59613	0.01071	32707
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.51816	0.00931	22105
