#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KTW-15234819Week-24_S267_L002_R1_001.fastq.gz,KTW-15234819Week-24_S267_L002_R2_001.fastq.gz --bowtie2out KTW-15234819Week-24_S267_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KTW-15234819Week-24_S267_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2275801
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.86753	2275801
k__Bacteria|p__Firmicutes	2|1239	75.55178	0.65544	1808283
k__Bacteria|p__Actinobacteria	2|201174	17.62848	0.15293	338093
k__Bacteria|p__Bacteroidetes	2|976	6.69862	0.05811	127616
k__Bacteria|p__Bacteria_unclassified	2|	0.12112	0.00105	1809
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.79117	0.47533	1400212
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	18.658	0.16186	363547
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.7924	0.09363	201870
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.83608	0.05931	136223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.69862	0.05811	127616
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.24404	0.01079	25130
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.34993	0.00304	9338
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.20303	0.00176	4083
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.14277	0.00124	1975
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.12112	0.00105	1809
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.10811	0.00094	2710
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.0363	0.00031	773
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.01843	0.00016	515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	54.01796	0.46862	1382854
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	18.658	0.16186	363547
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.44049	0.09057	194270
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.69862	0.05811	127616
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.58868	0.05716	129443
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.24404	0.01079	25130
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.7732	0.00671	17358
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.34993	0.00304	9338
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.2474	0.00215	6780
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.20303	0.00176	4083
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.14277	0.00124	1975
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.12112	0.00105	1809
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.10811	0.00094	2710
