#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan EM-15074277Week-24_S286_L001_R1_001.fastq.gz,EM-15074277Week-24_S286_L001_R2_001.fastq.gz --bowtie2out EM-15074277Week-24_S286_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o EM-15074277Week-24_S286_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9447007
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.43284	3.21197	9355289
k__Archaea	2157	1.56716	0.05114	91718
k__Bacteria|p__Firmicutes	2|1239	77.18424	2.5186	7442171
k__Bacteria|p__Actinobacteria	2|201174	11.25632	0.36731	871390
k__Bacteria|p__Bacteroidetes	2|976	6.49122	0.21182	804927
k__Bacteria|p__Bacteria_unclassified	2|	2.47186	0.08066	141945
k__Archaea|p__Euryarchaeota	2157|28890	1.56716	0.05114	91718
k__Bacteria|p__Proteobacteria	2|1224	0.66321	0.02164	61553
k__Bacteria|p__Verrucomicrobia	2|74201	0.36599	0.01194	33303
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	63.88092	2.0845	6300621
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.33427	0.27196	655758
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.32782	0.20648	792146
k__Bacteria|p__Firmicutes|c__CFGB2412	2|1239|	3.48353	0.11367	286791
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.38048	0.11031	306174
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.92205	0.09535	215632
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	2.01761	0.06584	113385
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.65875	0.05413	114625
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.56716	0.05114	91718
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.03332	0.03372	108694
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.00127	0.03267	85120
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.62672	0.02045	47126
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.5292	0.01727	53121
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.45425	0.01482	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.40047	0.01307	37759
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.36599	0.01194	33303
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.26951	0.00879	17390
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.26584	0.00867	20062
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.24661	0.00805	26425
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.16339	0.00533	0
k__Bacteria|p__Firmicutes|c__CFGB76101	2|1239|	0.15169	0.00495	15541
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.11104	0.00362	10229
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.10468	0.00342	11053
