#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DLK-15080838Week-4_S57_L001_R1_001.fastq.gz,DLK-15080838Week-4_S57_L001_R2_001.fastq.gz --bowtie2out DLK-15080838Week-4_S57_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DLK-15080838Week-4_S57_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6922937
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.20567	6922937
k__Bacteria|p__Firmicutes	2|1239	83.37787	1.83904	5225612
k__Bacteria|p__Bacteroidetes	2|976	11.77488	0.25972	1408110
k__Bacteria|p__Actinobacteria	2|201174	4.55055	0.10037	273846
k__Bacteria|p__Proteobacteria	2|1224	0.27895	0.00615	14695
k__Bacteria|p__Bacteria_unclassified	2|	0.01775	0.00039	674
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	65.59113	1.44672	4264230
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.77488	0.25972	1408110
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	8.28148	0.18266	512943
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.54355	0.10022	273454
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	2.94283	0.06491	137436
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.50234	0.05519	114980
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.85455	0.04091	86341
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	1.17364	0.02589	61515
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.84109	0.01855	36810
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.2706	0.00597	13597
k__Bacteria|p__Firmicutes|c__CFGB3022	2|1239|	0.10573	0.00233	6856
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.0567	0.00125	3078
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.01775	0.00039	674
