#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SID-15215350Week-0_S240_L002_R1_001.fastq.gz,SID-15215350Week-0_S240_L002_R2_001.fastq.gz --bowtie2out SID-15215350Week-0_S240_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SID-15215350Week-0_S240_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8301352
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.99856	2.69376	8301264
k__Archaea	2157	0.00144	4e-05	88
k__Bacteria|p__Firmicutes	2|1239	63.85916	1.72024	4763627
k__Bacteria|p__Bacteroidetes	2|976	24.24696	0.65316	2667168
k__Bacteria|p__Actinobacteria	2|201174	8.41542	0.22669	499133
k__Bacteria|p__Proteobacteria	2|1224	3.44753	0.09287	369888
k__Bacteria|p__Bacteria_unclassified	2|	0.0295	0.00079	1448
k__Archaea|p__Thaumarchaeota	2157|651137	0.00144	4e-05	88
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.17271	1.62093	4513175
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	22.65121	0.61018	2553871
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.49808	0.17505	366193
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.46266	0.06634	293596
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.43402	0.06557	167790
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.91734	0.05165	132940
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	1.5907	0.04285	112957
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.66734	0.01798	42752
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.66461	0.0179	41971
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.31753	0.00855	33540
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.13628	0.00367	7952
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.11355	0.00306	6684
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.10358	0.00279	8384
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.07841	0.00211	5126
k__Bacteria|p__Firmicutes|c__CFGB76398	2|1239|	0.03998	0.00108	2705
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.0355	0.00096	3494
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.0295	0.00079	1448
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.02268	0.00061	1577
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.02096	0.00056	0
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02019	0.00054	1734
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.00916	0.00025	653
k__Bacteria|p__Bacteroidetes|c__CFGB635	2|976|	0.00505	0.00014	340
k__Bacteria|p__Firmicutes|c__CFGB2889	2|1239|	0.00493	0.00013	284
k__Bacteria|p__Firmicutes|c__CFGB2954	2|1239|	0.00221	6e-05	174
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.00144	4e-05	88
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00039	1e-05	26
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	59.89445	1.61344	4494019
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	22.65121	0.61018	2553871
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.47237	0.17435	364649
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.43402	0.06557	167790
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	1.88348	0.05074	257238
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	1.5907	0.04285	112957
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.25572	0.03383	82270
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.66734	0.01798	42752
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.66162	0.01782	50670
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.60193	0.01621	37438
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.57749	0.01556	36268
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.31753	0.00855	33540
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.20187	0.00544	14086
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.13628	0.00367	7952
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.11355	0.00306	6684
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.10358	0.00279	8384
k__Bacteria|p__Firmicutes|c__CFGB76465|o__OFGB76465	2|1239||	0.07841	0.00211	5126
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.07638	0.00206	5070
