#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan TGM-15074943Week-0_S106_L001_R1_001.fastq.gz,TGM-15074943Week-0_S106_L001_R2_001.fastq.gz --bowtie2out TGM-15074943Week-0_S106_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o TGM-15074943Week-0_S106_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3381870
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.39081	1.23145	3368825
k__Archaea	2157	0.60919	0.00755	13045
k__Bacteria|p__Firmicutes	2|1239	85.00984	1.05327	2932711
k__Bacteria|p__Actinobacteria	2|201174	6.45393	0.07996	178333
k__Bacteria|p__Bacteroidetes	2|976	6.44807	0.07989	222820
k__Bacteria|p__Bacteria_unclassified	2|	1.38046	0.0171	31258
k__Archaea|p__Euryarchaeota	2157|28890	0.60919	0.00755	13045
k__Bacteria|p__Verrucomicrobia	2|74201	0.09247	0.00115	3469
k__Bacteria|p__Proteobacteria	2|1224	0.00603	7e-05	234
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	73.56098	0.91142	2599670
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.8749	0.07279	205796
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.74734	0.07121	162524
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.4404	0.05502	116284
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.01353	0.02495	62049
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.91794	0.02376	51610
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	1.16772	0.01447	26719
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.7228	0.00896	26284
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.60919	0.00755	13045
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.58805	0.00729	16024
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.57317	0.0071	0
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.53521	0.00663	21402
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.49664	0.00615	9812
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.21396	0.00265	7994
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.21274	0.00264	4539
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.19541	0.00242	7702
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.09247	0.00115	3469
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.06321	0.00078	2864
