#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KJA-15116530Week-24_S248_L001_R1_001.fastq.gz,KJA-15116530Week-24_S248_L001_R2_001.fastq.gz --bowtie2out KJA-15116530Week-24_S248_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KJA-15116530Week-24_S248_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12631981
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.9717	12631981
k__Bacteria|p__Firmicutes	2|1239	80.54944	3.19919	9522307
k__Bacteria|p__Actinobacteria	2|201174	9.72208	0.38613	917002
k__Bacteria|p__Bacteroidetes	2|976	9.1037	0.36157	2065712
k__Bacteria|p__Proteobacteria	2|1224	0.62477	0.02481	126960
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.03148	2.98003	8899423
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.67777	0.38437	913418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.1037	0.36157	2065712
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.41016	0.09572	267738
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.92565	0.03676	105242
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.5764	0.02289	121417
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.37054	0.01472	36755
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.16252	0.00645	23606
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.08985	0.00357	7680
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.06936	0.00275	7009
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.04462	0.00177	5120
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.04431	0.00176	3584
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.03265	0.0013	3083
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.01572	0.00062	2460
