#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ALH-15140679Week-0_S229_L001_R1_001.fastq.gz,ALH-15140679Week-0_S229_L001_R2_001.fastq.gz --bowtie2out ALH-15140679Week-0_S229_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ALH-15140679Week-0_S229_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:16986913
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	97.06852	6.26346	16647196
k__Archaea	2157	2.93148	0.18916	339717
k__Bacteria|p__Firmicutes	2|1239	68.0864	4.39336	11709742
k__Bacteria|p__Actinobacteria	2|201174	15.09117	0.97378	2164070
k__Bacteria|p__Bacteroidetes	2|976	10.11531	0.6527	2146084
k__Archaea|p__Euryarchaeota	2157|28890	2.93148	0.18916	339717
k__Bacteria|p__Verrucomicrobia	2|74201	2.50114	0.16139	450051
k__Bacteria|p__Bacteria_unclassified	2|	0.80389	0.05187	89335
k__Bacteria|p__Proteobacteria	2|1224	0.26829	0.01731	47743
k__Bacteria|p__Synergistetes	2|508458	0.20232	0.01306	40171
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	57.21068	3.69159	10002605
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.76294	0.62997	2091579
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.28823	0.53481	1166063
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.80294	0.43897	998007
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	3.12942	0.20193	444116
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	2.93148	0.18916	339717
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.50114	0.16139	450051
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.10032	0.13553	318770
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.96851	0.06249	142490
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.90772	0.05857	169415
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.80389	0.05187	89335
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.52317	0.03376	84022
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.35237	0.02274	0
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.29266	0.01888	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.26709	0.01723	49433
k__Bacteria|p__Firmicutes|c__CFGB2979	2|1239|	0.24994	0.01613	36340
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.20829	0.01344	42874
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.20232	0.01306	40171
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.17055	0.01101	30188
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.11321	0.00731	23239
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.10302	0.00665	15376
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.09329	0.00602	15433
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.08947	0.00577	12904
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.07767	0.00501	16305
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.05788	0.00373	10127
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04843	0.00313	7094
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.04338	0.0028	6836
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.03841	0.00248	9064
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02944	0.0019	6354
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.02883	0.00186	3696
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.0268	0.00173	4499
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.01986	0.00128	4107
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.0163	0.00105	2490
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01611	0.00104	2154
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.01438	0.00093	1732
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.0118	0.00076	1975
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.00922	0.00059	1721
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00688	0.00044	1104
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.00507	0.00033	805
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.00263	0.00017	491
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.00205	0.00013	409
k__Bacteria|p__Firmicutes|c__CFGB9238	2|1239|	0.00135	9e-05	260
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.89788	3.60688	9795738
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.76294	0.62997	2091579
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.28823	0.53481	1166063
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.02189	0.38857	839259
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	3.12942	0.20193	444116
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	2.93148	0.18916	339717
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	2.50114	0.16139	450051
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.49704	0.0966	229655
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.96851	0.06249	142490
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.96392	0.0622	148584
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.90772	0.05857	169415
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.80389	0.05187	89335
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.78105	0.0504	158748
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.60328	0.03893	89115
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.44905	0.02898	71188
k__Bacteria|p__Firmicutes|c__CFGB1670|o__OFGB1670	2|1239||	0.35237	0.02274	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.34887	0.02251	58283
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.29266	0.01888	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.26709	0.01723	49433
k__Bacteria|p__Firmicutes|c__CFGB2979|o__OFGB2979	2|1239||	0.24994	0.01613	36340
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.20829	0.01344	42874
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.20232	0.01306	40171
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.17055	0.01101	30188
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.11321	0.00731	23239
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.10302	0.00665	15376
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918	2|1239||	0.09329	0.00602	15433
k__Bacteria|p__Firmicutes|c__CFGB1538|o__OFGB1538	2|1239||	0.08947	0.00577	12904
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.07767	0.00501	16305
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347	2|1239||	0.05788	0.00373	10127
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.04843	0.00313	7094
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.04438	0.00286	8404
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.04338	0.0028	6836
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.03841	0.00248	9064
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.02974	0.00192	4430
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.02944	0.0019	6354
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.02883	0.00186	3696
k__Bacteria|p__Firmicutes|c__CFGB2898|o__OFGB2898	2|1239||	0.0268	0.00173	4499
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.01986	0.00128	4107
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983	2|1239||	0.0163	0.00105	2490
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262	2|1239||	0.01611	0.00104	2154
k__Bacteria|p__Firmicutes|c__CFGB76388|o__OFGB76388	2|1239||	0.01438	0.00093	1732
k__Bacteria|p__Firmicutes|c__CFGB2985|o__OFGB2985	2|1239||	0.0118	0.00076	1975
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.00922	0.00059	1721
