#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DTW-10008373Week-0_S15_L001_R1_001.fastq.gz,DTW-10008373Week-0_S15_L001_R2_001.fastq.gz --bowtie2out DTW-10008373Week-0_S15_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DTW-10008373Week-0_S15_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5154951
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.51738	1.99537	5138078
k__Archaea	2157	0.48262	0.00968	16873
k__Bacteria|p__Firmicutes	2|1239	60.87342	1.22054	3186581
k__Bacteria|p__Actinobacteria	2|201174	29.0867	0.5832	1272329
k__Bacteria|p__Bacteroidetes	2|976	8.13768	0.16316	604494
k__Bacteria|p__Verrucomicrobia	2|74201	0.72394	0.01452	40477
k__Archaea|p__Euryarchaeota	2157|28890	0.48262	0.00968	16873
k__Bacteria|p__Synergistetes	2|508458	0.34952	0.00701	16777
k__Bacteria|p__Proteobacteria	2|1224	0.26872	0.00539	13557
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.07738	0.00155	3863
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	50.21879	1.00691	2702919
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	20.16019	0.40422	866936
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.63603	0.17316	393728
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.61684	0.15272	575757
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	5.26632	0.10559	237697
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.81212	0.03633	76944
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.5321	0.03072	70880
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.72394	0.01452	40477
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.64337	0.0129	31233
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.52085	0.01044	28737
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.48262	0.00968	16873
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.4225	0.00847	19036
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.34952	0.00701	16777
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.26537	0.00532	10837
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.17555	0.00352	7911
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.1572	0.00315	5026
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.14774	0.00296	6571
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.11262	0.00226	0
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.10996	0.0022	5938
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.09381	0.00188	4314
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0847	0.0017	5250
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.07923	0.00159	4590
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.07738	0.00155	3863
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.06906	0.00138	3360
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.06057	0.00121	3023
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	0.0464	0.00093	1904
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.03542	0.00071	2116
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.02374	0.00048	1244
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02137	0.00043	1140
k__Bacteria|p__Firmicutes|c__CFGB1303	2|1239|	0.01127	0.00023	626
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.00982	0.0002	430
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.00848	0.00017	396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	47.45876	0.95157	2558829
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	20.16019	0.40422	866936
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.61684	0.15272	575757
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.21662	0.1447	333350
k__Bacteria|p__Firmicutes|c__CFGB76352|o__OFGB76352	2|1239||	5.26632	0.10559	237697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.52198	0.05057	130860
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.81212	0.03633	76944
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.41942	0.02846	60378
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	1.38506	0.02777	63575
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.72394	0.01452	40477
k__Bacteria|p__Bacteroidetes|c__CFGB629|o__OFGB629	2|976||	0.52085	0.01044	28737
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.48262	0.00968	16873
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960	2|1239||	0.4225	0.00847	19036
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.34952	0.00701	16777
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.33715	0.00676	15307
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.30623	0.00614	15926
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.26537	0.00532	10837
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.23805	0.00477	13230
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.17555	0.00352	7911
