#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JTT-15220354Week-0_S202_L002_R1_001.fastq.gz,JTT-15220354Week-0_S202_L002_R2_001.fastq.gz --bowtie2out JTT-15220354Week-0_S202_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JTT-15220354Week-0_S202_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4601529
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.67726	4601529
k__Bacteria|p__Firmicutes	2|1239	80.55192	1.35107	3758484
k__Bacteria|p__Actinobacteria	2|201174	11.64687	0.19535	433085
k__Bacteria|p__Bacteroidetes	2|976	4.74378	0.07957	272441
k__Bacteria|p__Verrucomicrobia	2|74201	2.13909	0.03588	100050
k__Bacteria|p__Proteobacteria	2|1224	0.59153	0.00992	28029
k__Bacteria|p__Bacteria_unclassified	2|	0.3268	0.00548	9440
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.79258	1.22092	3420368
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.8146	0.13107	298657
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.74378	0.07957	272441
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	3.83228	0.06428	134428
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.21743	0.05396	148183
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.15193	0.05287	120559
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.13909	0.03588	100050
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.54354	0.00912	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.3268	0.00548	9440
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.32273	0.00541	15641
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.26429	0.00443	12561
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.21095	0.00354	9064
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.12977	0.00218	7960
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.11629	0.00195	6404
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.09918	0.00166	3658
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.09896	0.00166	3710
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.08873	0.00149	3378
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.06663	0.00112	2646
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.01432	0.00024	732
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01151	0.00019	400
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.0079	0.00013	383
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.00562	9e-05	210
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.0011	2e-05	57
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	72.59394	1.21759	3412418
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.81386	0.11429	242388
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	4.74378	0.07957	272441
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.83228	0.06428	134428
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.21743	0.05396	148183
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.15193	0.05287	120559
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	2.13909	0.03588	100050
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.00074	0.01678	56269
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.54354	0.00912	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.3268	0.00548	9440
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.32273	0.00541	15641
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.26232	0.0044	12480
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.21095	0.00354	9064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.19864	0.00333	7950
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.12977	0.00218	7960
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.11629	0.00195	6404
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.09918	0.00166	3658
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.09896	0.00166	3710
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.08873	0.00149	3378
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983	2|1239||	0.06663	0.00112	2646
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.01432	0.00024	732
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262	2|1239||	0.01151	0.00019	400
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.0079	0.00013	383
k__Bacteria|p__Firmicutes|c__CFGB1538|o__OFGB1538	2|1239||	0.00562	9e-05	210
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.00196	3e-05	81
k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863	2|1239||	0.0011	2e-05	57
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	43.9074	0.73644	2330633
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	24.10914	0.40437	894807
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	6.81386	0.11429	242388
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	3.83228	0.06428	134428
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	3.10581	0.05209	121274
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.08952	0.05182	117802
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	3.08768	0.05179	127618
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	2.13909	0.03588	100050
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.88096	0.03155	81647
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.47456	0.02473	139691
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	1.2397	0.02079	45667
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	1.15202	0.01932	57859
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.00074	0.01678	56269
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069|f__FGB3069	2|1224|||	0.54354	0.00912	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763	2||||	0.3268	0.00548	9440
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.32273	0.00541	15641
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae	2|1224|1236|135624|84642	0.26232	0.0044	12480
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.21095	0.00354	9064
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.19864	0.00333	7950
