#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LMN-15225825Week-4_S277_L002_R1_001.fastq.gz,LMN-15225825Week-4_S277_L002_R2_001.fastq.gz --bowtie2out LMN-15225825Week-4_S277_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LMN-15225825Week-4_S277_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8130454
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.07113	8130454
k__Bacteria|p__Firmicutes	2|1239	80.41744	2.46972	6683571
k__Bacteria|p__Actinobacteria	2|201174	15.20147	0.46686	1037185
k__Bacteria|p__Bacteroidetes	2|976	2.26498	0.06956	237801
k__Bacteria|p__Verrucomicrobia	2|74201	1.31608	0.04042	112711
k__Bacteria|p__Proteobacteria	2|1224	0.62128	0.01908	47948
k__Bacteria|p__Bacteria_unclassified	2|	0.17875	0.00549	11238
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.61682	1.86162	5344528
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	9.74017	0.29913	596834
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	7.4998	0.23033	502600
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.66727	0.20476	469703
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.92449	0.08981	190201
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.84172	0.08727	202927
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.58984	0.04883	157381
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.54199	0.04736	168879
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.31608	0.04042	112711
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.8944	0.02747	57222
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.79801	0.02451	49918
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.72299	0.0222	68922
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.44894	0.01379	36687
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.39573	0.01215	24032
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.27677	0.0085	26147
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.23639	0.00726	14964
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.21071	0.00647	14519
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.20185	0.0062	14593
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.15705	0.00482	7691
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.12959	0.00398	0
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.08001	0.00246	6589
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.07745	0.00238	5187
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.07432	0.00228	3589
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.074	0.00227	6134
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.0685	0.0021	5666
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.06832	0.0021	4037
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.06237	0.00192	6630
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.04916	0.00151	2599
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0484	0.00149	5435
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.03572	0.0011	3159
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.03526	0.00108	3227
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02658	0.00082	2037
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.0235	0.00072	1600
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.01608	0.00049	1314
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.01518	0.00047	1544
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01091	0.00034	694
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.01052	0.00032	828
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.00734	0.00023	504
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.00579	0.00018	583
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	59.98942	1.84235	5295484
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	9.74017	0.29913	596834
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	7.4998	0.23033	502600
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.57073	0.2018	460212
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	2.92449	0.08981	190201
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.84172	0.08727	202927
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.58984	0.04883	157381
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.54199	0.04736	168879
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.31608	0.04042	112711
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.8944	0.02747	57222
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.79801	0.02451	49918
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.72299	0.0222	68922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.39709	0.0122	31558
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	0.39573	0.01215	24032
