#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JRE-15270963Week-0_S36_L002_R1_001.fastq.gz,JRE-15270963Week-0_S36_L002_R2_001.fastq.gz --bowtie2out JRE-15270963Week-0_S36_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JRE-15270963Week-0_S36_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4984742
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.92103	1.9136	4982105
k__Archaea	2157	0.07897	0.00151	2637
k__Bacteria|p__Firmicutes	2|1239	57.64366	1.10394	3035500
k__Bacteria|p__Actinobacteria	2|201174	31.57383	0.60467	1303456
k__Bacteria|p__Bacteroidetes	2|976	7.58472	0.14526	472703
k__Bacteria|p__Verrucomicrobia	2|74201	2.03716	0.03901	118151
k__Bacteria|p__Proteobacteria	2|1224	0.69167	0.01325	38679
k__Bacteria|p__Bacteria_unclassified	2|	0.38999	0.00747	13616
k__Archaea|p__Euryarchaeota	2157|28890	0.07897	0.00151	2637
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	50.11106	0.95968	2667283
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	24.53602	0.46989	1008771
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.03781	0.13478	294685
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.92101	0.11339	367679
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.03716	0.03901	118151
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.91251	0.03663	78319
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.81878	0.03483	112449
k__Bacteria|p__Bacteroidetes|c__CFGB658	2|976|	0.99915	0.01913	66784
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.99304	0.01902	40984
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.63833	0.01222	29686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.62857	0.01204	36006
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.54414	0.01042	32162
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	0.53495	0.01024	20968
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.42221	0.00809	21778
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.39131	0.00749	22264
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.38999	0.00747	13616
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.13609	0.00261	0
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.13584	0.0026	6876
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.12041	0.00231	6078
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.09378	0.0018	4414
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.08284	0.00159	3359
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.07897	0.00151	2637
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.07174	0.00137	4023
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.06311	0.00121	2673
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.04066	0.00078	1406
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.03894	0.00075	2727
