#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JMA-15191583Week-24_S227_L002_R1_001.fastq.gz,JMA-15191583Week-24_S227_L002_R2_001.fastq.gz --bowtie2out JMA-15191583Week-24_S227_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JMA-15191583Week-24_S227_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4219598
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.44217	4219598
k__Bacteria|p__Firmicutes	2|1239	78.58964	1.1334	3252843
k__Bacteria|p__Verrucomicrobia	2|74201	7.83907	0.11305	315260
k__Bacteria|p__Actinobacteria	2|201174	6.64173	0.09579	248833
k__Bacteria|p__Bacteroidetes	2|976	6.58342	0.09494	390224
k__Bacteria|p__Synergistetes	2|508458	0.27455	0.00396	9479
k__Bacteria|p__Proteobacteria	2|1224	0.07159	0.00103	2959
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	65.70342	0.94756	2765451
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	7.83907	0.11305	315260
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.64173	0.09579	248833
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.58342	0.09494	390224
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.07199	0.05873	158754
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	3.05827	0.04411	102227
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.46695	0.02116	60620
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.39696	0.02015	62209
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.20196	0.01733	40993
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.60438	0.00872	0
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.54986	0.00793	17328
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.39933	0.00576	12777
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.27455	0.00396	9479
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.07159	0.00103	2959
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.0587	0.00085	1854
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.03305	0.00048	1173
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.01957	0.00028	840
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.01697	0.00024	526
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.00824	0.00012	246
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	62.77871	0.90538	2655905
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	7.83907	0.11305	315260
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.58342	0.09494	390224
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.64131	0.06694	163015
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.07199	0.05873	158754
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	3.05827	0.04411	102227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.7739	0.04	103553
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	2.00041	0.02885	85818
