#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CKG-15094111Week-24_S239_L001_R1_001.fastq.gz,CKG-15094111Week-24_S239_L001_R2_001.fastq.gz --bowtie2out CKG-15094111Week-24_S239_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CKG-15094111Week-24_S239_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:14294867
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.96304	5.05176	14290589
k__Archaea	2157	0.03696	0.00187	4278
k__Bacteria|p__Firmicutes	2|1239	71.78596	3.6278	10348848
k__Bacteria|p__Actinobacteria	2|201174	16.76606	0.84729	1903471
k__Bacteria|p__Bacteroidetes	2|976	9.53523	0.48188	1775600
k__Bacteria|p__Verrucomicrobia	2|74201	1.67819	0.08481	236501
k__Bacteria|p__Proteobacteria	2|1224	0.17367	0.00878	23958
k__Archaea|p__Thaumarchaeota	2157|651137	0.03696	0.00187	4278
k__Bacteria|p__Bacteria_unclassified	2|	0.0197	0.001	1816
k__Bacteria|p__Tenericutes	2|544448	0.00423	0.00021	395
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.58068	3.26367	9471871
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	12.69936	0.64178	1433187
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.53523	0.48188	1775600
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.10052	0.15669	370833
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.38107	0.12033	334622
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.67819	0.08481	236501
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.36042	0.06875	145594
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.14951	0.05809	104005
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.96617	0.04883	99451
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.61013	0.03083	71906
k__Bacteria|p__Firmicutes|c__CFGB76784	2|1239|	0.58379	0.0295	72700
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.30098	0.01521	33740
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.25149	0.01271	36596
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.17145	0.00866	19670
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.13443	0.00679	21926
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.10388	0.00525	13921
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.07573	0.00383	10804
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.07378	0.00373	10774
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04412	0.00223	5301
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.03696	0.00187	4278
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.02805	0.00142	2708
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.0234	0.00118	3772
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01881	0.00095	1969
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.01556	0.00079	3099
k__Bacteria|p__Firmicutes|c__CFGB1303	2|1239|	0.01421	0.00072	1990
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.01278	0.00065	2342
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.01011	0.00051	1637
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.00985	0.0005	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.00985	0.0005	857
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00794	0.0004	707
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.00685	0.00035	0
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.00423	0.00021	395
k__Bacteria|p__Firmicutes|c__CFGB2881	2|1239|	0.00046	2e-05	46
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	63.75106	3.22174	9362733
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	12.68889	0.64125	1431882
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.53523	0.48188	1775600
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.38107	0.12033	334622
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.3585	0.11919	258389
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.67819	0.08481	236501
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.36042	0.06875	145594
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.14951	0.05809	104005
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.96617	0.04883	99451
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.74202	0.0375	112444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.71641	0.0362	93874
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.58752	0.02969	68553
k__Bacteria|p__Firmicutes|c__CFGB76784|o__OFGB76784	2|1239||	0.58379	0.0295	72700
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.30098	0.01521	33740
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.25149	0.01271	36596
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.17145	0.00866	19670
