#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan PHC-15292428Week-4_S77_L002_R1_001.fastq.gz,PHC-15292428Week-4_S77_L002_R2_001.fastq.gz --bowtie2out PHC-15292428Week-4_S77_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o PHC-15292428Week-4_S77_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3817193
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.27223	3817193
k__Bacteria|p__Firmicutes	2|1239	78.19587	0.99483	2963949
k__Bacteria|p__Actinobacteria	2|201174	14.37858	0.18293	392270
k__Bacteria|p__Proteobacteria	2|1224	7.42555	0.09447	460974
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	67.15759	0.8544	2658266
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.03042	0.10217	220686
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	7.4072	0.09424	460419
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.34816	0.08076	171584
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	6.04545	0.07691	158073
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.87545	0.06203	142848
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.11738	0.00149	4762
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.01835	0.00023	555
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	66.71148	0.84872	2643579
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.01332	0.10195	220247
