#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GHM-15176355Week-4_S294_L001_R1_001.fastq.gz,GHM-15176355Week-4_S294_L001_R2_001.fastq.gz --bowtie2out GHM-15176355Week-4_S294_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GHM-15176355Week-4_S294_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4658278
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.59076	1.73619	4645838
k__Archaea	2157	0.40924	0.00713	12440
k__Bacteria|p__Firmicutes	2|1239	69.85389	1.21778	3482069
k__Bacteria|p__Actinobacteria	2|201174	25.56311	0.44565	951138
k__Bacteria|p__Bacteroidetes	2|976	4.07526	0.07105	206851
k__Archaea|p__Euryarchaeota	2157|28890	0.40924	0.00713	12440
k__Bacteria|p__Proteobacteria	2|1224	0.09431	0.00164	5655
k__Bacteria|p__Bacteria_unclassified	2|	0.00419	7e-05	125
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.72132	1.05857	3125331
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	16.84741	0.29371	622373
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.45417	0.14738	319479
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.75404	0.11775	255501
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.64647	0.06357	185928
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.90745	0.01582	32956
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.70822	0.01235	35439
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.40924	0.00713	12440
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.32353	0.00564	9963
k__Bacteria|p__Bacteroidetes|c__CFGB658	2|976|	0.30451	0.00531	14962
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.26153	0.00456	9286
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.13107	0.00228	6602
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.12428	0.00217	5961
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.07425	0.00129	4117
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.06567	0.00114	0
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.05098	0.00089	3250
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.04967	0.00087	2802
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.04464	0.00078	2853
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.03063	0.00053	1243
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.03059	0.00053	1565
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.01773	0.00031	832
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.00445	8e-05	121
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.00419	7e-05	125
k__Bacteria|p__Firmicutes|c__CFGB2957	2|1239|	0.00263	5e-05	96
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	57.00948	0.99386	2957850
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	16.84741	0.29371	622373
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.0663	0.14062	304462
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	6.75404	0.11775	255501
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.70782	0.06464	167274
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.64647	0.06357	185928
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.90745	0.01582	32956
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.70822	0.01235	35439
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.40924	0.00713	12440
