#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GF-15056376Week-0_S88_L001_R1_001.fastq.gz,GF-15056376Week-0_S88_L001_R2_001.fastq.gz --bowtie2out GF-15056376Week-0_S88_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GF-15056376Week-0_S88_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7740990
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.98233	7740990
k__Bacteria|p__Actinobacteria	2|201174	52.4335	1.56374	3370662
k__Bacteria|p__Firmicutes	2|1239	47.54831	1.41805	4369107
k__Bacteria|p__Bacteroidetes	2|976	0.01819	0.00054	1221
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	49.74261	1.48349	3194166
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	46.16119	1.37668	4269106
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.69089	0.08025	176496
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.83983	0.02505	54727
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.54728	0.01632	45274
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.01819	0.00054	1221
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	49.66722	1.48124	3187978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	42.02573	1.25335	3950518
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	4.05447	0.12092	312911
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.5476	0.07598	163802
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.83366	0.02486	54355
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.54728	0.01632	45274
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.14329	0.00427	12694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08099	0.00242	5677
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.07539	0.00225	6188
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.01819	0.00054	1221
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.00618	0.00018	372
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	49.66722	1.48124	3187978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	38.93611	1.1612	3728089
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	4.05447	0.12092	312911
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	2.33924	0.06976	148386
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	2.1667	0.06462	143059
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.7672	0.02288	46677
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.54728	0.01632	45274
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.30882	0.00921	25907
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.20836	0.00621	15416
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.14329	0.00427	12694
