#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JAT-15233766Week-0_S24_L002_R1_001.fastq.gz,JAT-15233766Week-0_S24_L002_R2_001.fastq.gz --bowtie2out JAT-15233766Week-0_S24_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JAT-15233766Week-0_S24_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10264003
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.75442	3.48339	10249050
k__Archaea	2157	0.24558	0.00858	14953
k__Bacteria|p__Firmicutes	2|1239	87.01376	3.03849	8749939
k__Bacteria|p__Bacteroidetes	2|976	7.13562	0.24917	924293
k__Bacteria|p__Synergistetes	2|508458	3.80691	0.13294	381583
k__Bacteria|p__Actinobacteria	2|201174	1.61946	0.05655	179221
k__Archaea|p__Euryarchaeota	2157|28890	0.24558	0.00858	14953
k__Bacteria|p__Proteobacteria	2|1224	0.17867	0.00624	14014
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.60105	2.32569	6901793
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	13.63187	0.47602	1263386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.13203	0.24905	923993
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	3.80691	0.13294	381583
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	2.74258	0.09577	276732
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	1.99494	0.06966	152230
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.60512	0.05605	178089
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.00988	0.03526	77853
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.28307	0.00988	15763
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.2758	0.00963	19709
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.24558	0.00858	14953
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.12828	0.00448	12065
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.10114	0.00353	7526
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.09925	0.00347	10661
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.08969	0.00313	7373
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.07753	0.00271	6488
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.04542	0.00159	2796
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.04379	0.00153	3290
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.02333	0.00081	2483
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.02063	0.00072	1900
k__Bacteria|p__Firmicutes|c__CFGB1211	2|1239|	0.01902	0.00066	1268
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.01435	0.0005	1132
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.00359	0.00013	0
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.00256	9e-05	326
k__Bacteria|p__Firmicutes|c__CFGB1260	2|1239|	0.00218	8e-05	276
k__Bacteria|p__Firmicutes|c__CFGB40183	2|1239|	0.00041	1e-05	35
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	65.37006	2.2827	6790544
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	13.63187	0.47602	1263386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.13203	0.24905	923993
