#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SDC-15225232Week-24_S201_L002_R1_001.fastq.gz,SDC-15225232Week-24_S201_L002_R2_001.fastq.gz --bowtie2out SDC-15225232Week-24_S201_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SDC-15225232Week-24_S201_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7386233
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.21636	2.62592	7302977
k__Archaea	2157	1.78364	0.04769	83256
k__Bacteria|p__Firmicutes	2|1239	82.95103	2.21779	6145982
k__Bacteria|p__Bacteroidetes	2|976	6.31021	0.16871	605153
k__Bacteria|p__Actinobacteria	2|201174	5.95324	0.15917	355959
k__Bacteria|p__Verrucomicrobia	2|74201	1.96136	0.05244	146232
k__Archaea|p__Euryarchaeota	2157|28890	1.77658	0.0475	82824
k__Bacteria|p__Bacteria_unclassified	2|	0.96556	0.02582	44459
k__Bacteria|p__Proteobacteria	2|1224	0.07496	0.002	5192
k__Archaea|p__Thaumarchaeota	2157|651137	0.00706	0.00019	432
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.99766	1.95167	5512981
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.83067	0.15589	571357
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.18424	0.11187	256418
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.27797	0.08764	185324
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.01257	0.05381	112095
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.96136	0.05244	146232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.94805	0.05208	128295
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.77658	0.0475	82824
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.769	0.0473	99541
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.01852	0.02723	87384
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.96556	0.02582	44459
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.53464	0.01429	31437
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.47953	0.01282	33796
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.25278	0.00676	19653
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.21369	0.00571	0
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.17316	0.00463	16931
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.1174	0.00314	6958
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.05633	0.00151	3918
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.05575	0.00149	3441
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.05441	0.00145	3994
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.02195	0.00059	1866
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.02173	0.00058	1679
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.02055	0.00055	1198
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.00796	0.00021	482
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.00709	0.00019	465
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.00706	0.00019	432
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.00478	0.00013	373
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.00113	3e-05	77
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.00089	2e-05	62
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	72.7659	1.94548	5496908
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	5.83067	0.15589	571357
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.60797	0.09646	208693
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.27797	0.08764	185324
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	2.01257	0.05381	112095
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.96136	0.05244	146232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.94805	0.05208	128295
