#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JEV-15138348Week-4_S60_L002_R1_001.fastq.gz,JEV-15138348Week-4_S60_L002_R2_001.fastq.gz --bowtie2out JEV-15138348Week-4_S60_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JEV-15138348Week-4_S60_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5135205
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.93438	5135205
k__Bacteria|p__Firmicutes	2|1239	68.27332	1.32067	3732329
k__Bacteria|p__Actinobacteria	2|201174	27.98493	0.54134	1191532
k__Bacteria|p__Verrucomicrobia	2|74201	2.3401	0.04527	126230
k__Bacteria|p__Synergistetes	2|508458	1.23895	0.02397	68793
k__Bacteria|p__Bacteroidetes	2|976	0.16271	0.00315	16321
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.17079	1.24131	3562293
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	24.30833	0.47022	1031279
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.6766	0.07112	160253
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.29584	0.06375	132863
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.3401	0.04527	126230
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.23895	0.02397	68793
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.2316	0.00448	13603
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.21437	0.00415	7741
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.16271	0.00315	16321
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.13456	0.0026	7521
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.12351	0.00239	4222
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.07649	0.00148	2609
