#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RAB-15217132Week-4_S243_L002_R1_001.fastq.gz,RAB-15217132Week-4_S243_L002_R2_001.fastq.gz --bowtie2out RAB-15217132Week-4_S243_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RAB-15217132Week-4_S243_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4778593
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	93.3972	1.86841	4548269
k__Archaea	2157	6.6028	0.13209	230324
k__Bacteria|p__Firmicutes	2|1239	71.51889	1.43073	3539921
k__Bacteria|p__Actinobacteria	2|201174	13.33387	0.26674	589140
k__Archaea|p__Euryarchaeota	2157|28890	6.6028	0.13209	230324
k__Bacteria|p__Bacteroidetes	2|976	5.40229	0.10807	241907
k__Bacteria|p__Proteobacteria	2|1224	1.79347	0.03588	94879
k__Bacteria|p__Synergistetes	2|508458	1.24523	0.02491	76651
k__Bacteria|p__Verrucomicrobia	2|74201	0.10346	0.00207	5771
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.2588	0.76537	2062125
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	14.74992	0.29507	588313
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	6.6028	0.13209	230324
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.55198	0.13107	295628
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.95183	0.11907	269816
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.29879	0.106	236212
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.46669	0.08936	200534
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	2.91535	0.05832	118790
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	1.39909	0.02799	55347
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.24523	0.02491	76651
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.22994	0.0246	76152
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.88467	0.0177	53423
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.85098	0.01702	48823
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.72292	0.01446	33388
k__Bacteria|p__Firmicutes|c__CFGB1320	2|1239|	0.64485	0.0129	30034
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.49855	0.00997	24761
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.47776	0.00956	0
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.37906	0.00758	16821
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.35918	0.00719	19353
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.30251	0.00605	18005
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.25698	0.00514	16354
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.24977	0.005	6294
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.16142	0.00323	5149
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.15648	0.00313	7257
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.1045	0.00209	5133
k__Bacteria|p__Bacteroidetes|c__CFGB529	2|976|	0.1035	0.00207	5695
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.10346	0.00207	5771
k__Bacteria|p__Firmicutes|c__CFGB3172	2|1239|	0.08093	0.00162	3641
k__Bacteria|p__Firmicutes|c__CFGB76360	2|1239|	0.07763	0.00155	2313
k__Bacteria|p__Proteobacteria|c__CFGB76759	2|1224|	0.06976	0.0014	2837
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.06306	0.00126	3189
k__Bacteria|p__Firmicutes|c__CFGB9828	2|1239|	0.06176	0.00124	3281
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.05305	0.00106	2042
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.04602	0.00092	2599
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.04506	0.0009	1625
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.04422	0.00088	2821
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.03962	0.00079	2149
k__Bacteria|p__Firmicutes|c__CFGB75715	2|1239|	0.03865	0.00077	1886
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.03694	0.00074	1638
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.0266	0.00053	1646
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.02038	0.00041	1078
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.01573	0.00031	625
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.00804	0.00016	520
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00629	0.00013	249
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	37.96659	0.75952	2047606
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	14.74992	0.29507	588313
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	6.6028	0.13209	230324
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	6.55198	0.13107	295628
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	5.29879	0.106	236212
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.11875	0.1024	231864
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.59918	0.072	157330
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	2.91535	0.05832	118790
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	1.39909	0.02799	55347
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	1.24523	0.02491	76651
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.22994	0.0246	76152
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.85098	0.01702	48823
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.83308	0.01667	37952
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.72292	0.01446	33388
k__Bacteria|p__Firmicutes|c__CFGB1320|o__OFGB1320	2|1239||	0.64485	0.0129	30034
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.47776	0.00956	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.47155	0.00943	23176
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.47074	0.00942	21955
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.37906	0.00758	16821
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.35918	0.00719	19353
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.30251	0.00605	18005
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.25698	0.00514	16354
k__Bacteria|p__Firmicutes|c__CFGB10325|o__OFGB10325	2|1239||	0.24977	0.005	6294
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.24249	0.00485	11946
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.22948	0.00459	13471
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.18445	0.00369	17997
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.16142	0.00323	5149
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.15648	0.00313	7257
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.1045	0.00209	5133
k__Bacteria|p__Bacteroidetes|c__CFGB529|o__OFGB529	2|976||	0.1035	0.00207	5695
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.10346	0.00207	5771
k__Bacteria|p__Firmicutes|c__CFGB3172|o__OFGB3172	2|1239||	0.08093	0.00162	3641
k__Bacteria|p__Firmicutes|c__CFGB76360|o__OFGB76360	2|1239||	0.07763	0.00155	2313
k__Bacteria|p__Proteobacteria|c__CFGB76759|o__OFGB76759	2|1224||	0.06976	0.0014	2837
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.06306	0.00126	3189
k__Bacteria|p__Firmicutes|c__CFGB9828|o__OFGB9828	2|1239||	0.06176	0.00124	3281
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.05305	0.00106	2042
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.04971	0.00099	2573
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.04602	0.00092	2599
k__Bacteria|p__Firmicutes|c__CFGB3043|o__OFGB3043	2|1239||	0.04506	0.0009	1625
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.04422	0.00088	2821
k__Bacteria|p__Firmicutes|c__CFGB1347|o__OFGB1347	2|1239||	0.03962	0.00079	2149
k__Bacteria|p__Firmicutes|c__CFGB75715|o__OFGB75715	2|1239||	0.03865	0.00077	1886
k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209	2|1239||	0.03694	0.00074	1638
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.027	0.00054	1585
k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863	2|1239||	0.0266	0.00053	1646
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201	2|1239||	0.02038	0.00041	1078
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.01573	0.00031	625
k__Bacteria|p__Firmicutes|c__CFGB2915|o__OFGB2915	2|1239||	0.00804	0.00016	520
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.00629	0.00013	249
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	21.15927	0.42329	1226466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.04702	0.241	555388
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	6.6028	0.13209	230324
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	6.55198	0.13107	295628
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	6.35719	0.12718	251780
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	6.22434	0.12452	218107
