#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JSP-15235033Week-24_S275_L002_R1_001.fastq.gz,JSP-15235033Week-24_S275_L002_R2_001.fastq.gz --bowtie2out JSP-15235033Week-24_S275_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JSP-15235033Week-24_S275_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4488303
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.55462	1.60515	4475407
k__Archaea	2157	0.44538	0.00718	12896
k__Bacteria|p__Firmicutes	2|1239	92.1946	1.48648	4153246
k__Bacteria|p__Actinobacteria	2|201174	4.42826	0.0714	155912
k__Bacteria|p__Bacteroidetes	2|976	2.35137	0.03791	138556
k__Archaea|p__Euryarchaeota	2157|28890	0.44538	0.00718	12896
k__Bacteria|p__Verrucomicrobia	2|74201	0.31541	0.00509	15400
k__Bacteria|p__Synergistetes	2|508458	0.26408	0.00426	12222
k__Bacteria|p__Proteobacteria	2|1224	0.0009	1e-05	71
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.24979	1.31002	3729497
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.64328	0.05874	126054
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	3.06243	0.04938	142676
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.35137	0.03791	138556
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.3397	0.03772	83058
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.02168	0.0326	70658
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.17457	0.01894	39380
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.10753	0.01786	36528
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.65702	0.01059	22433
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.44538	0.00718	12896
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.36393	0.00587	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.31541	0.00509	15400
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.26408	0.00426	12222
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.25359	0.00409	12577
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.25077	0.00404	8835
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.17268	0.00278	6123
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.11679	0.00188	3002
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.09273	0.0015	4027
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.06688	0.00108	2196
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.02338	0.00038	1149
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0226	0.00036	1332
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.00351	6e-05	128
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.0009	1e-05	71
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	73.64731	1.18744	3412291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	7.60248	0.12258	317206
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.64328	0.05874	126054
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	3.06243	0.04938	142676
