#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NBZ-15041344Week-4_S49_L001_R1_001.fastq.gz,NBZ-15041344Week-4_S49_L001_R2_001.fastq.gz --bowtie2out NBZ-15041344Week-4_S49_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NBZ-15041344Week-4_S49_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7558654
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.68087	7558654
k__Bacteria|p__Firmicutes	2|1239	69.46309	1.86221	5456807
k__Bacteria|p__Actinobacteria	2|201174	19.00124	0.5094	1124276
k__Bacteria|p__Verrucomicrobia	2|74201	7.06822	0.18949	528413
k__Bacteria|p__Bacteroidetes	2|976	3.48016	0.0933	400595
k__Bacteria|p__Bacteria_unclassified	2|	0.86088	0.02308	39747
k__Bacteria|p__Proteobacteria	2|1224	0.12642	0.00339	8816
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.30597	1.77758	5243895
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	10.35409	0.27758	620532
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.64715	0.23182	503744
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	7.06822	0.18949	528413
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.48016	0.0933	400595
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	1.33883	0.03589	76009
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.86088	0.02308	39747
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.85207	0.02284	66005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.60499	0.01622	47741
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.12202	0.00327	6411
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.1208	0.00324	9277
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.11041	0.00296	6723
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.07386	0.00198	4355
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.04455	0.00119	3114
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01601	0.00043	2093
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	61.17017	1.63989	4887578
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	9.37062	0.25121	532462
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.64715	0.23182	503744
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	7.06822	0.18949	528413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	5.05738	0.13558	350859
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.48016	0.0933	400595
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	1.33883	0.03589	76009
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.98347	0.02637	88070
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.86088	0.02308	39747
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.85207	0.02284	66005
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.60499	0.01622	47741
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.12202	0.00327	6411
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.1208	0.00324	9277
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.11041	0.00296	6723
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.07841	0.0021	5458
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.07386	0.00198	4355
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.04455	0.00119	3114
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.01601	0.00043	2093
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	50.47452	1.35316	4153582
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	9.37062	0.25121	532462
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	8.64715	0.23182	503744
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	8.2614	0.22148	556626
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	7.06822	0.18949	528413
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	5.05738	0.13558	350859
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.83583	0.04922	156145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.62601	0.04359	243027
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806	2|1239|||	1.33883	0.03589	76009
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.98347	0.02637	88070
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763	2||||	0.86088	0.02308	39747
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.85207	0.02284	66005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.78473	0.02104	61630
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.60499	0.01622	47741
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.48879	0.0131	31863
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.28576	0.00766	22126
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.1208	0.00324	9277
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.11041	0.00296	6723
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.10602	0.00284	5630
