#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CZM-15240460Week-0_S80_L002_R1_001.fastq.gz,CZM-15240460Week-0_S80_L002_R2_001.fastq.gz --bowtie2out CZM-15240460Week-0_S80_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CZM-15240460Week-0_S80_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1520077
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.52621	1520077
k__Bacteria|p__Firmicutes	2|1239	87.87586	0.46241	1315839
k__Bacteria|p__Actinobacteria	2|201174	7.94457	0.0418	106040
k__Bacteria|p__Bacteroidetes	2|976	4.17957	0.02199	98198
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	77.23375	0.40641	1173842
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.98883	0.02625	61601
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.17957	0.02199	98198
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.68538	0.01939	38648
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	3.45018	0.01816	56059
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.95575	0.01555	44439
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	1.58091	0.00832	19285
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.61689	0.00325	6441
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.47065	0.00248	7878
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.3409	0.00179	4876
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.28285	0.00149	5443
