#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GLB-15311740Week-4_S291_L002_R1_001.fastq.gz,GLB-15311740Week-4_S291_L002_R2_001.fastq.gz --bowtie2out GLB-15311740Week-4_S291_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GLB-15311740Week-4_S291_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:11361424
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.8894	11361424
k__Bacteria|p__Firmicutes	2|1239	88.97785	3.46071	10285507
k__Bacteria|p__Actinobacteria	2|201174	5.80844	0.22591	578171
k__Bacteria|p__Bacteroidetes	2|976	2.94422	0.11451	252331
k__Bacteria|p__Verrucomicrobia	2|74201	2.20659	0.08582	239327
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.06291	0.00245	6088
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	84.76792	3.29697	9845877
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.58999	0.17852	479060
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.94422	0.11451	252331
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.20659	0.08582	239327
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.07077	0.08054	225538
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.21845	0.04739	99111
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.92075	0.03581	110164
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.73634	0.02864	50234
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.13077	0.00509	12941
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.08694	0.00338	11207
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.06291	0.00245	6088
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.0373	0.00145	3540
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.03253	0.00127	3856
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.02856	0.00111	3209
k__Bacteria|p__Firmicutes|c__CFGB76102	2|1239|	0.01997	0.00078	2336
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.00399	0.00016	273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	83.2297	3.23714	9691313
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.38595	0.13169	325043
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.94422	0.11451	252331
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	2.20659	0.08582	239327
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.07077	0.08054	225538
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.47575	0.0574	148541
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	1.21845	0.04739	99111
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.20403	0.04683	154017
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.92075	0.03581	110164
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.73634	0.02864	50234
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775	2|1239||	0.13077	0.00509	12941
k__Bacteria|p__Firmicutes|c__CFGB76779|o__OFGB76779	2|1239||	0.08694	0.00338	11207
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	2|1798710||	0.06291	0.00245	6088
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.06248	0.00243	6023
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.0373	0.00145	3540
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.03253	0.00127	3856
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.02856	0.00111	3209
k__Bacteria|p__Firmicutes|c__CFGB76102|o__OFGB76102	2|1239||	0.01997	0.00078	2336
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.00399	0.00016	273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	64.70461	2.51662	7924170
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	14.85727	0.57786	1374204
