#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KYW-15232360Week-0_S204_L002_R1_001.fastq.gz,KYW-15232360Week-0_S204_L002_R2_001.fastq.gz --bowtie2out KYW-15232360Week-0_S204_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KYW-15232360Week-0_S204_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5578606
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.89929	5578606
k__Bacteria|p__Firmicutes	2|1239	91.30213	1.73409	5025497
k__Bacteria|p__Actinobacteria	2|201174	5.31871	0.10102	250441
k__Bacteria|p__Proteobacteria	2|1224	2.86121	0.05434	264154
k__Bacteria|p__Bacteroidetes	2|976	0.43509	0.00826	34598
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.08286	0.00157	3916
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	78.41059	1.48925	4451194
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	5.52527	0.10494	208439
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	3.93458	0.07473	173225
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	3.34439	0.06352	196138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.86121	0.05434	264154
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.53562	0.04816	91341
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.38413	0.02629	77216
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.28178	0.02434	67930
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.43509	0.00826	34598
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.0954	0.00181	5725
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.08286	0.00157	3916
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.06865	0.0013	2856
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.04043	0.00077	1874
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	78.29684	1.48709	4444508
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	5.52527	0.10494	208439
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.51949	0.06685	153599
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	3.34439	0.06352	196138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.84204	0.05398	263282
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.53562	0.04816	91341
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.28178	0.02434	67930
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.81818	0.01554	50960
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.56595	0.01075	26256
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.43509	0.00826	34598
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.0954	0.00181	5725
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08616	0.00164	5316
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106|o__OFGB2106	2|1798710||	0.08286	0.00157	3916
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.06865	0.0013	2856
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.04043	0.00077	1874
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.02758	0.00052	1370
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0.01917	0.00036	872
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	41.49085	0.78803	2407713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	19.45252	0.36946	953912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	6.20826	0.11791	340170
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	5.52527	0.10494	208439
