#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KGS-15139077Week-4_S277_L001_R1_001.fastq.gz,KGS-15139077Week-4_S277_L001_R2_001.fastq.gz --bowtie2out KGS-15139077Week-4_S277_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KGS-15139077Week-4_S277_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:15377387
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.99955	5.60487	15377330
k__Archaea	2157	0.00045	3e-05	57
k__Bacteria|p__Firmicutes	2|1239	67.55711	3.7865	10966600
k__Bacteria|p__Actinobacteria	2|201174	23.09394	1.29439	2763713
k__Bacteria|p__Bacteroidetes	2|976	8.66375	0.48559	1517579
k__Bacteria|p__Proteobacteria	2|1224	0.4609	0.02583	92959
k__Bacteria|p__Verrucomicrobia	2|74201	0.13108	0.00735	20488
k__Bacteria|p__Synergistetes	2|508458	0.09164	0.00514	15804
k__Bacteria|p__Fusobacteria	2|32066	0.00112	6e-05	187
k__Archaea|p__Thaumarchaeota	2157|651137	0.00045	3e-05	57
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.15891	3.37184	9974138
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	16.92622	0.9487	2045174
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.66375	0.48559	1517579
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.16773	0.34569	718539
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.76209	0.26691	659773
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.44979	0.08126	193317
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.69043	0.0387	68579
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.26705	0.01497	36327
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.25764	0.01444	63274
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.13108	0.00735	20488
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.11724	0.00657	17196
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.09164	0.00514	15804
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.08603	0.00482	12489
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.06307	0.00353	7774
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.05683	0.00319	8993
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.04575	0.00256	8157
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02923	0.00164	5227
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.01959	0.0011	1883
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00884	0.0005	1431
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.00552	0.00031	1001
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.00112	6e-05	187
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.00045	3e-05	57
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	59.68268	3.34515	9905066
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	16.21694	0.90894	1946316
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.66375	0.48559	1517579
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.1443	0.28833	544199
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.76209	0.26691	659773
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.35566	0.07598	178516
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.02343	0.05736	174340
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.69043	0.0387	68579
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.47337	0.02653	68661
k__Bacteria|p__Firmicutes|c__CFGB76465|o__OFGB76465	2|1239||	0.26705	0.01497	36327
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.18405	0.01032	50315
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.13108	0.00735	20488
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.11724	0.00657	17196
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.09412	0.00528	14801
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.09164	0.00514	15804
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.07359	0.00412	12959
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.06307	0.00353	7774
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.05683	0.00319	8993
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.04575	0.00256	8157
