#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DKA-15113787Week-24_S148_L001_R1_001.fastq.gz,DKA-15113787Week-24_S148_L001_R2_001.fastq.gz --bowtie2out DKA-15113787Week-24_S148_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DKA-15113787Week-24_S148_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6981925
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.47765	6981925
k__Bacteria|p__Firmicutes	2|1239	87.79211	2.17518	6270929
k__Bacteria|p__Actinobacteria	2|201174	10.1755	0.25211	561750
k__Bacteria|p__Bacteroidetes	2|976	1.30568	0.03235	86911
k__Bacteria|p__Verrucomicrobia	2|74201	0.43327	0.01073	29935
k__Bacteria|p__Proteobacteria	2|1224	0.29344	0.00727	32400
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.0293	2.10673	6086373
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.37552	0.18274	409902
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.79997	0.06937	151848
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.30568	0.03235	86911
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.6283	0.01557	46622
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.5461	0.01353	39358
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.52154	0.01292	25149
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.43327	0.01073	29935
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.29344	0.00727	32400
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.23127	0.00573	13284
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.23085	0.00572	16787
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.21486	0.00532	19468
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.18341	0.00454	9466
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.08189	0.00203	6548
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.04944	0.00122	3907
k__Bacteria|p__Firmicutes|c__CFGB13380	2|1239|	0.02796	0.00069	1001
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.01199	0.0003	858
k__Bacteria|p__Firmicutes|c__CFGB1303	2|1239|	0.00366	9e-05	251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	83.62471	2.07193	5996315
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.93067	0.17172	377608
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.79997	0.06937	151848
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.4046	0.0348	90058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.30568	0.03235	86911
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.6283	0.01557	46622
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.5461	0.01353	39358
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.52154	0.01292	25149
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.44486	0.01102	32294
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.43327	0.01073	29935
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.24493	0.00607	29598
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.23127	0.00573	13284
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.23085	0.00572	16787
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.21486	0.00532	19468
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.18341	0.00454	9466
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.08189	0.00203	6548
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.04944	0.00122	3907
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.04852	0.0012	2802
k__Bacteria|p__Firmicutes|c__CFGB13380|o__OFGB13380	2|1239||	0.02796	0.00069	1001
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.01199	0.0003	858
k__Bacteria|p__Firmicutes|c__CFGB1303|o__OFGB1303	2|1239||	0.00366	9e-05	251
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	65.74558	1.62894	4947350
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	13.31394	0.32987	739095
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	6.93067	0.17172	377608
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	2.79997	0.06937	151848
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.74556	0.06803	189008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.4046	0.0348	90058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.97374	0.02413	50433
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	0.58591	0.01452	43684
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.57844	0.01433	31442
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.5461	0.01353	39358
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.46914	0.01162	21757
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.44852	0.01111	28906
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.44486	0.01102	32294
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.43327	0.01073	29935
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.2749	0.00681	31987
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.24493	0.00607	29598
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783	2|1239|||	0.23127	0.00573	13284
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	0.23085	0.00572	16787
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718|f__FGB9718	2|1239|||	0.21486	0.00532	19468
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	0.18341	0.00454	9466
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642	2|1239|||	0.08189	0.00203	6548
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.05241	0.0013	3392
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048|f__FGB3048	2|1239|||	0.04944	0.00122	3907
