#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RAM-15110680Week-24_S136_L001_R1_001.fastq.gz,RAM-15110680Week-24_S136_L001_R2_001.fastq.gz --bowtie2out RAM-15110680Week-24_S136_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RAM-15110680Week-24_S136_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:11550736
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.71021	11550736
k__Bacteria|p__Firmicutes	2|1239	84.72872	3.14362	9744663
k__Bacteria|p__Actinobacteria	2|201174	6.77861	0.2515	556764
k__Bacteria|p__Bacteroidetes	2|976	5.8791	0.21813	951364
k__Bacteria|p__Synergistetes	2|508458	1.39889	0.0519	148981
k__Bacteria|p__Verrucomicrobia	2|74201	1.0167	0.03772	114238
k__Bacteria|p__Proteobacteria	2|1224	0.19797	0.00735	34726
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.26759	2.45867	7562841
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	8.92263	0.33105	1077611
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.87398	0.21794	950863
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.3777	0.12532	288826
k__Bacteria|p__Firmicutes|c__CFGB75783	2|1239|	3.24303	0.12032	468772
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.88446	0.10702	228910
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.13652	0.07927	244771
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.39889	0.0519	148981
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	1.375	0.05102	115815
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.09837	0.04075	117754
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.0167	0.03772	114238
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.71686	0.0266	61409
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.51645	0.01916	39028
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.23037	0.00855	21747
k__Bacteria|p__Firmicutes|c__CFGB76106	2|1239|	0.21575	0.008	22071
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.19797	0.00735	34726
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.17822	0.00661	11659
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.04462	0.00166	3563
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.02892	0.00107	3556
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.01832	0.00068	2147
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.00857	0.00032	744
k__Bacteria|p__Bacteroidetes|c__CFGB602	2|976|	0.00512	0.00019	501
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	65.67263	2.43659	7507695
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	8.92263	0.33105	1077611
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	5.87398	0.21794	950863
k__Bacteria|p__Firmicutes|c__CFGB75783|o__OFGB75783	2|1239||	3.24303	0.12032	468772
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.88446	0.10702	228910
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.86201	0.10619	225302
