#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MRA-15266699Week-0_S45_L002_R1_001.fastq.gz,MRA-15266699Week-0_S45_L002_R2_001.fastq.gz --bowtie2out MRA-15266699Week-0_S45_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MRA-15266699Week-0_S45_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12710597
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.23296	4.70141	12563503
k__Archaea	2157	1.76704	0.08457	147094
k__Bacteria|p__Firmicutes	2|1239	79.86609	3.82238	10749812
k__Bacteria|p__Actinobacteria	2|201174	13.60876	0.65131	1253463
k__Bacteria|p__Bacteroidetes	2|976	3.39054	0.16227	368133
k__Archaea|p__Euryarchaeota	2157|28890	1.76704	0.08457	147094
k__Bacteria|p__Verrucomicrobia	2|74201	1.0807	0.05172	156637
k__Bacteria|p__Proteobacteria	2|1224	0.2775	0.01328	34686
k__Bacteria|p__Bacteria_unclassified	2|	0.00937	0.00045	772
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	59.91402	2.86748	8652467
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	14.0582	0.67282	1358486
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.86548	0.47216	881071
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.16172	0.15132	338773
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.84743	0.13628	285062
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.76704	0.08457	147094
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.38898	0.06648	179464
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	1.08266	0.05182	149158
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.0807	0.05172	156637
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.89585	0.04288	87330
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.49298	0.02359	68228
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.43628	0.02088	45923
k__Bacteria|p__Firmicutes|c__CFGB31626	2|1239|	0.29765	0.01425	16279
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.29386	0.01406	37882
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.27957	0.01338	26459
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.26876	0.01286	0
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.2018	0.00966	31171
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.19396	0.00928	29613
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.17113	0.00819	18213
k__Bacteria|p__Bacteroidetes|c__CFGB529	2|976|	0.14619	0.007	18478
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.12763	0.00611	13726
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.10637	0.00509	16473
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.10338	0.00495	10975
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.08263	0.00395	10882
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.07077	0.00339	9918
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.04793	0.00229	8389
k__Bacteria|p__Firmicutes|c__CFGB1355	2|1239|	0.04665	0.00223	5213
k__Bacteria|p__Firmicutes|c__CFGB1213	2|1239|	0.04365	0.00209	6302
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.03392	0.00162	3780
k__Bacteria|p__Firmicutes|c__CFGB10325	2|1239|	0.02532	0.00121	1526
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.02057	0.00098	2779
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.01751	0.00084	2497
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01607	0.00077	1593
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.00937	0.00045	772
k__Bacteria|p__Firmicutes|c__CFGB6389	2|1239|	0.00419	0.0002	538
