#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RCB-15216594Week-0_S254_L002_R1_001.fastq.gz,RCB-15216594Week-0_S254_L002_R2_001.fastq.gz --bowtie2out RCB-15216594Week-0_S254_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RCB-15216594Week-0_S254_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3317025
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.26062	3317025
k__Bacteria|p__Firmicutes	2|1239	49.76373	0.62733	1899465
k__Bacteria|p__Actinobacteria	2|201174	49.6659	0.6261	1380206
k__Bacteria|p__Bacteroidetes	2|976	0.52784	0.00665	34740
k__Bacteria|p__Proteobacteria	2|1224	0.04252	0.00054	2614
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	48.12865	0.60672	1841124
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	45.59464	0.57477	1266985
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.07127	0.05132	113221
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.54179	0.01944	54202
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.52784	0.00665	34740
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.08565	0.00108	3948
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.04252	0.00054	2614
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.00765	0.0001	191
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	48.12865	0.60672	1841124
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	45.59464	0.57477	1266985
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.84377	0.04846	103845
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.54179	0.01944	54202
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.52784	0.00665	34740
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.2275	0.00287	9376
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.08565	0.00108	3948
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.04252	0.00054	2614
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.00765	0.0001	191
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	45.59464	0.57477	1266985
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	45.25024	0.57043	1740739
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.84377	0.04846	103845
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	1.7763	0.02239	57034
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.48653	0.01874	51981
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.52784	0.00665	34740
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.2275	0.00287	9376
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718|f__FGB9718	2|1239|||	0.08565	0.00108	3948
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.06072	0.00077	2496
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.05526	0.0007	2221
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.04252	0.00054	2614
