#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MIF-15278271Week-4_S24_L002_R1_001.fastq.gz,MIF-15278271Week-4_S24_L002_R2_001.fastq.gz --bowtie2out MIF-15278271Week-4_S24_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MIF-15278271Week-4_S24_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3576007
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.19753	3576007
k__Bacteria|p__Firmicutes	2|1239	95.37112	1.1421	3401508
k__Bacteria|p__Actinobacteria	2|201174	3.28877	0.03938	89591
k__Bacteria|p__Bacteroidetes	2|976	1.14394	0.0137	73450
k__Bacteria|p__Proteobacteria	2|1224	0.19617	0.00235	11458
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	93.87657	1.1242	3363482
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.28877	0.03938	89591
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.14394	0.0137	73450
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.14126	0.01367	23403
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.35329	0.00423	14623
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.19617	0.00235	11458
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	93.87657	1.1242	3363482
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.84538	0.03407	72213
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.14394	0.0137	73450
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.14126	0.01367	23403
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.44339	0.00531	17378
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.35329	0.00423	14623
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.19617	0.00235	11458
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	87.36109	1.04618	3153166
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	3.00795	0.03602	91155
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	2.84538	0.03407	72213
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.99298	0.02387	66238
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.14394	0.0137	73450
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	1.14126	0.01367	23403
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.44339	0.00531	17378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.40994	0.00491	11776
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.35329	0.00423	14623
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.19617	0.00235	11458
