#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MAM-15271269Week-4_S115_L002_R1_001.fastq.gz,MAM-15271269Week-4_S115_L002_R2_001.fastq.gz --bowtie2out MAM-15271269Week-4_S115_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MAM-15271269Week-4_S115_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7824099
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.91581	2.60913	7819063
k__Archaea	2157	0.08419	0.0022	5036
k__Bacteria|p__Firmicutes	2|1239	75.15207	1.96247	5551904
k__Bacteria|p__Bacteroidetes	2|976	17.68417	0.46179	1852317
k__Bacteria|p__Actinobacteria	2|201174	6.8246	0.17821	400744
k__Bacteria|p__Proteobacteria	2|1224	0.13618	0.00356	8757
k__Bacteria|p__Bacteria_unclassified	2|	0.11878	0.0031	5341
k__Archaea|p__Thaumarchaeota	2157|651137	0.08419	0.0022	5036
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.48428	1.6839	4831347
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	17.5398	0.45802	1841943
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.8246	0.17821	400744
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.19571	0.08345	232619
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.69958	0.07049	165933
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.81617	0.02131	61584
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.69138	0.01805	55538
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.21545	0.00563	11232
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.14953	0.0039	12337
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.14437	0.00377	10374
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.1337	0.00349	8502
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.12017	0.00314	6900
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.11878	0.0031	5341
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.08419	0.0022	5036
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.05193	0.00136	3652
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.03433	0.0009	0
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.02679	0.0007	1647
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.02378	0.00062	1975
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.00406	0.00011	388
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00249	6e-05	255
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	63.14511	1.64893	4740746
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	17.5398	0.45802	1841943
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.75366	0.15025	339806
