#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan EMS-15110095Week-0_S119_L001_R1_001.fastq.gz,EMS-15110095Week-0_S119_L001_R2_001.fastq.gz --bowtie2out EMS-15110095Week-0_S119_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o EMS-15110095Week-0_S119_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9540379
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.95148	3.5674	9537360
k__Archaea	2157	0.04852	0.00173	3019
k__Bacteria|p__Firmicutes	2|1239	91.30129	3.25866	8833026
k__Bacteria|p__Actinobacteria	2|201174	7.93035	0.28304	634406
k__Bacteria|p__Proteobacteria	2|1224	0.40776	0.01455	33385
k__Bacteria|p__Bacteroidetes	2|976	0.26038	0.00929	34201
k__Archaea|p__Euryarchaeota	2157|28890	0.04852	0.00173	3019
k__Bacteria|p__Candidatus_Saccharibacteria	2|95818	0.03404	0.00121	1257
k__Bacteria|p__Bacteria_unclassified	2|	0.01766	0.00063	1085
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.84724	2.17172	6441724
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	21.38895	0.7634	1552686
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.25078	0.18741	417318
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.68158	0.1314	364489
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.21628	0.0791	164787
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.13023	0.07603	174125
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	1.40485	0.05014	129456
