#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RIR-15250180Week-4_S87_L002_R1_001.fastq.gz,RIR-15250180Week-4_S87_L002_R2_001.fastq.gz --bowtie2out RIR-15250180Week-4_S87_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RIR-15250180Week-4_S87_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8778522
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.16607	8778522
k__Bacteria|p__Firmicutes	2|1239	86.39906	2.73545	7460191
k__Bacteria|p__Actinobacteria	2|201174	6.82346	0.21604	492787
k__Bacteria|p__Bacteroidetes	2|976	6.14087	0.19442	771792
k__Bacteria|p__Proteobacteria	2|1224	0.26132	0.00827	24505
k__Bacteria|p__Verrucomicrobia	2|74201	0.19878	0.00629	19059
k__Bacteria|p__Bacteria_unclassified	2|	0.17651	0.00559	10188
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.77318	2.30405	6540498
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	10.04956	0.31818	639185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.14087	0.19442	771792
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.437	0.17214	371638
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.58644	0.05023	104635
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.38646	0.0439	121149
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.63536	0.02012	58443
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.49219	0.01558	38528
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.37051	0.01173	33892
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.19878	0.00629	19059
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.19719	0.00624	18536
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.17854	0.00565	18291
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.17651	0.00559	10188
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.13845	0.00438	12836
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.04952	0.00157	5100
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.04599	0.00146	3134
k__Bacteria|p__Proteobacteria|c__CFGB76484	2|1224|	0.04455	0.00141	2833
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.03795	0.0012	3822
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.02764	0.00088	2749
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.02272	0.00072	1582
k__Bacteria|p__Proteobacteria|c__CFGB76528	2|1224|	0.0106	0.00034	632
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	69.48184	2.19984	6270290
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	10.04956	0.31818	639185
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.14087	0.19442	771792
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.92587	0.15596	334573
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.26743	0.10345	267706
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.58644	0.05023	104635
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.76989	0.02438	73156
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.63536	0.02012	58443
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.61657	0.01952	47993
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.39039	0.01236	29069
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.37051	0.01173	33892
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.19878	0.00629	19059
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.19719	0.00624	18536
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.17854	0.00565	18291
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.17651	0.00559	10188
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.13845	0.00438	12836
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.1018	0.00322	9459
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.04952	0.00157	5100
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.04599	0.00146	3134
k__Bacteria|p__Proteobacteria|c__CFGB76484|o__OFGB76484	2|1224||	0.04455	0.00141	2833
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.03795	0.0012	3822
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.02764	0.00088	2749
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.0239	0.00076	2502
