#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JMP-15268209Week-0_S47_L002_R1_001.fastq.gz,JMP-15268209Week-0_S47_L002_R2_001.fastq.gz --bowtie2out JMP-15268209Week-0_S47_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JMP-15268209Week-0_S47_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2904239
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.97914	2904239
k__Bacteria|p__Firmicutes	2|1239	85.05725	0.83283	2562859
k__Bacteria|p__Actinobacteria	2|201174	14.69568	0.14389	327343
k__Bacteria|p__Bacteroidetes	2|976	0.24706	0.00242	14037
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.23345	0.70727	2245387
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	12.83988	0.12572	267337
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	7.70986	0.07549	210472
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.06857	0.03984	80598
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.8558	0.01817	60006
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.85326	0.00835	22563
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.24706	0.00242	14037
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.19211	0.00188	3839
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	70.72952	0.69254	2200899
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	12.20011	0.11946	248520
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	7.70986	0.07549	210472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	3.81663	0.03737	74166
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.59015	0.01557	53073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.50394	0.01473	44488
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.85326	0.00835	22563
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.26565	0.0026	6933
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.25194	0.00247	6432
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.24706	0.00242	14037
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.19211	0.00188	3839
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	49.64181	0.48606	1679903
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	19.30774	0.18905	465645
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	12.20011	0.11946	248520
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	7.70986	0.07549	210472
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	3.81663	0.03737	74166
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.59015	0.01557	53073
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	1.50394	0.01473	44488
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.2849	0.01258	42296
