#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan EEB-15243486Week-4_S162_L002_R1_001.fastq.gz,EEB-15243486Week-4_S162_L002_R2_001.fastq.gz --bowtie2out EEB-15243486Week-4_S162_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o EEB-15243486Week-4_S162_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9223154
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.07295	3.19252	9170843
k__Archaea	2157	0.92705	0.02987	52311
k__Bacteria|p__Firmicutes	2|1239	84.53455	2.72404	7730281
k__Bacteria|p__Bacteroidetes	2|976	8.84449	0.285	1029793
k__Bacteria|p__Actinobacteria	2|201174	5.03891	0.16237	361387
k__Archaea|p__Euryarchaeota	2157|28890	0.9145	0.02947	51385
k__Bacteria|p__Bacteria_unclassified	2|	0.47149	0.01519	29222
k__Bacteria|p__Proteobacteria	2|1224	0.11402	0.00367	13917
k__Bacteria|p__Verrucomicrobia	2|74201	0.06948	0.00224	6243
k__Archaea|p__Thaumarchaeota	2157|651137	0.01255	0.0004	926
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	74.41018	2.39779	6832270
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.84449	0.285	1029793
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.9269	0.12654	311274
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.90346	0.12578	280196
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.97573	0.09589	296092
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.9145	0.02947	51385
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.78534	0.02531	58212
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.71707	0.02311	74577
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.65645	0.02115	65072
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.52135	0.0168	36949
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.46347	0.01493	0
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.35011	0.01128	22979
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.31928	0.01029	25176
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.23067	0.00743	17679
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.19624	0.00632	18272
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.16509	0.00532	15578
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.12914	0.00416	15219
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.09599	0.00309	4864
