#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan IGC-15241432Week-0_S194_L002_R1_001.fastq.gz,IGC-15241432Week-0_S194_L002_R2_001.fastq.gz --bowtie2out IGC-15241432Week-0_S194_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o IGC-15241432Week-0_S194_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:11977043
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.62623	4.67784	11946441
k__Archaea	2157	0.37377	0.01755	30602
k__Bacteria|p__Firmicutes	2|1239	76.92612	3.61198	9432232
k__Bacteria|p__Actinobacteria	2|201174	20.61768	0.96808	2126121
k__Bacteria|p__Bacteroidetes	2|976	1.92822	0.09054	363169
k__Archaea|p__Euryarchaeota	2157|28890	0.37377	0.01755	30602
k__Bacteria|p__Proteobacteria	2|1224	0.15421	0.00724	24919
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.59453	2.14084	6132672
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	15.14593	0.71116	1537334
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	12.70035	0.59633	1328487
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	10.1948	0.47869	1030583
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.44996	0.2559	586703
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.90008	0.08922	359760
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.78058	0.03665	76353
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.70217	0.03297	72512
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.68678	0.03225	74986
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.37377	0.01755	30602
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.30195	0.01418	28036
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.17382	0.00816	23560
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.17081	0.00802	21602
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.15305	0.00719	21044
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.13115	0.00616	17793
