#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KRA-15285138Week-0_S19_L002_R1_001.fastq.gz,KRA-15285138Week-0_S19_L002_R2_001.fastq.gz --bowtie2out KRA-15285138Week-0_S19_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KRA-15285138Week-0_S19_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8577696
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.25812	8577696
k__Bacteria|p__Firmicutes	2|1239	70.1173	2.2845	5977325
k__Bacteria|p__Verrucomicrobia	2|74201	14.8724	0.48456	1351251
k__Bacteria|p__Actinobacteria	2|201174	10.56179	0.34412	748683
k__Bacteria|p__Bacteroidetes	2|976	3.09585	0.10087	366245
k__Bacteria|p__Bacteria_unclassified	2|	0.92051	0.02999	66512
k__Bacteria|p__Proteobacteria	2|1224	0.43214	0.01408	67680
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	63.77541	2.07788	5475132
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	14.8724	0.48456	1351251
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	7.00949	0.22838	495165
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.97962	0.09708	356747
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.85214	0.09293	157911
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.79793	0.09116	202832
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.68633	0.05494	169653
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.92051	0.02999	0
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.66436	0.02165	60486
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.5764	0.01878	41151
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.42035	0.0137	66800
