#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MEG-15291103Week-0_S100_L002_R1_001.fastq.gz,MEG-15291103Week-0_S100_L002_R2_001.fastq.gz --bowtie2out MEG-15291103Week-0_S100_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MEG-15291103Week-0_S100_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:1731699
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.57042	1731699
k__Bacteria|p__Firmicutes	2|1239	95.74252	0.54613	1634053
k__Bacteria|p__Bacteroidetes	2|976	2.63398	0.01502	73896
k__Bacteria|p__Actinobacteria	2|201174	1.6235	0.00926	23750
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.93318	0.49018	1481111
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.99526	0.0342	102370
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.30131	0.01883	43426
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.63398	0.01502	73896
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.34383	0.00767	20247
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.27967	0.0016	3503
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.16692	0.00095	2161
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.16553	0.00094	2915
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.09966	0.00057	980
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.04479	0.00026	650
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.03587	0.0002	440
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	85.84722	0.48969	1479838
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.99526	0.0342	102370
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.63398	0.01502	73896
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.70487	0.00972	25357
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.59644	0.00911	18069
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.75659	0.00432	9296
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.58725	0.00335	10951
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.27967	0.0016	3503
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.16692	0.00095	2161
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.16553	0.00094	2915
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.09966	0.00057	980
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08595	0.00049	1273
