#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ACH-15305775Week-0_S306_L002_R1_001.fastq.gz,ACH-15305775Week-0_S306_L002_R2_001.fastq.gz --bowtie2out ACH-15305775Week-0_S306_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ACH-15305775Week-0_S306_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6120647
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.98453	2.09162	6119906
k__Archaea	2157	0.01547	0.00032	741
k__Bacteria|p__Firmicutes	2|1239	89.65248	1.87548	5335558
k__Bacteria|p__Bacteroidetes	2|976	4.56503	0.0955	439819
k__Bacteria|p__Verrucomicrobia	2|74201	4.21504	0.08818	245889
k__Bacteria|p__Actinobacteria	2|201174	1.37276	0.02872	86757
k__Bacteria|p__Proteobacteria	2|1224	0.15832	0.00331	10757
k__Bacteria|p__Synergistetes	2|508458	0.0209	0.00044	1126
k__Archaea|p__Thaumarchaeota	2157|651137	0.01547	0.00032	741
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	76.45665	1.59943	4678060
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.56503	0.0955	439819
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	4.47788	0.09367	195146
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	4.21504	0.08818	245889
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.02154	0.06321	163265
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.9773	0.06228	106360
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.20132	0.02513	78508
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.80419	0.01682	43434
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.49546	0.01036	32615
k__Bacteria|p__Firmicutes|c__CFGB75783	2|1239|	0.4657	0.00974	37954
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.17144	0.00359	8249
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.15452	0.00323	7578
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.14895	0.00312	9985
k__Bacteria|p__Firmicutes|c__CFGB76784	2|1239|	0.05623	0.00118	2898
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0209	0.00044	1126
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.01547	0.00032	741
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00937	0.0002	772
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.0033	7e-05	218
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.00071	1e-05	42
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	76.206	1.59419	4660686
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	4.56503	0.0955	439819
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	4.47788	0.09367	195146
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	4.21504	0.08818	245889
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	3.02154	0.06321	163265
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.9773	0.06228	106360
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.01868	0.02131	67535
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.80419	0.01682	43434
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.49546	0.01036	32615
k__Bacteria|p__Firmicutes|c__CFGB75783|o__OFGB75783	2|1239||	0.4657	0.00974	37954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.25065	0.00524	17374
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.18265	0.00382	10973
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.17144	0.00359	8249
