#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan BAG-15201643Week-24_S259_L002_R1_001.fastq.gz,BAG-15201643Week-24_S259_L002_R2_001.fastq.gz --bowtie2out BAG-15201643Week-24_S259_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o BAG-15201643Week-24_S259_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4753097
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.55817	4753097
k__Bacteria|p__Firmicutes	2|1239	87.00417	1.35567	4120753
k__Bacteria|p__Verrucomicrobia	2|74201	5.27081	0.08213	248721
k__Bacteria|p__Actinobacteria	2|201174	5.21816	0.08131	180644
k__Bacteria|p__Bacteroidetes	2|976	1.92258	0.02996	176847
k__Bacteria|p__Synergistetes	2|508458	0.58427	0.0091	26132
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.83163	1.27508	3912726
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	5.27081	0.08213	248721
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.21816	0.08131	180644
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.06081	0.03211	63715
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.92258	0.02996	176847
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.19201	0.01857	59477
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.08567	0.01692	52235
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.58427	0.0091	26132
k__Bacteria|p__Firmicutes|c__CFGB76101	2|1239|	0.22078	0.00344	10801
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.21838	0.0034	7436
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.21184	0.0033	7493
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.09058	0.00141	2737
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.05511	0.00086	2713
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.03735	0.00058	1420
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	80.64329	1.25656	3867086
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	5.27081	0.08213	248721
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.75772	0.07413	157109
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.06081	0.03211	63715
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.92258	0.02996	176847
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.19201	0.01857	59477
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.18834	0.01852	45640
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	1.08567	0.01692	52235
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.58427	0.0091	26132
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.46045	0.00717	23535
k__Bacteria|p__Firmicutes|c__CFGB76101|o__OFGB76101	2|1239||	0.22078	0.00344	10801
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.21838	0.0034	7436
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.21184	0.0033	7493
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.09058	0.00141	2737
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.05511	0.00086	2713
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.03735	0.00058	1420
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	72.15849	1.12435	3508551
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	5.27081	0.08213	248721
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	4.75772	0.07413	157109
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	2.60596	0.04061	99874
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	2.06081	0.03211	63715
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.79005	0.02789	170295
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.19201	0.01857	59477
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	1.18834	0.01852	45640
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012|f__FGB3012	2|1239|||	1.08567	0.01692	52235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.91673	0.01428	31008
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.88834	0.01384	34272
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.70232	0.01094	29126
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0.58427	0.0091	26132
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.46045	0.00717	23535
k__Bacteria|p__Firmicutes|c__CFGB76101|o__OFGB76101|f__FGB76101	2|1239|||	0.22078	0.00344	10801
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070	2|1239|||	0.21838	0.0034	7436
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	2|1239|||	0.21184	0.0033	7493
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.13254	0.00207	6552
