#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CMP-15261115Week-4_S52_L002_R1_001.fastq.gz,CMP-15261115Week-4_S52_L002_R2_001.fastq.gz --bowtie2out CMP-15261115Week-4_S52_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CMP-15261115Week-4_S52_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5209083
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.86713	5209083
k__Bacteria|p__Firmicutes	2|1239	86.52103	1.61546	4648258
k__Bacteria|p__Actinobacteria	2|201174	13.44091	0.25096	557025
k__Bacteria|p__Bacteroidetes	2|976	0.03807	0.00071	3800
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	84.53469	1.57837	4554031
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.17823	0.13403	300843
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.26267	0.11693	256182
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.80286	0.01499	29744
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.44166	0.00825	25367
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.38073	0.00711	21021
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.2692	0.00503	14523
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.08429	0.00157	3251
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.03807	0.00071	3800
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.0076	0.00014	321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	82.145	1.53376	4438564
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.65229	0.12421	270115
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.26267	0.11693	256182
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.38969	0.04462	115467
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.80286	0.01499	29744
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.52595	0.00982	30728
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.44166	0.00825	25367
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.38073	0.00711	21021
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.2692	0.00503	14523
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.08429	0.00157	3251
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.03807	0.00071	3800
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.0076	0.00014	321
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	63.94725	1.19398	3580676
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.20851	0.22795	544800
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	6.65229	0.12421	270115
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	6.26267	0.11693	256182
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	4.39564	0.08207	232881
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.38284	0.04449	115133
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.80286	0.01499	29744
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.80173	0.01497	39952
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.52595	0.00982	30728
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.44166	0.00825	25367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.29681	0.00554	12014
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.2692	0.00503	14523
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.19619	0.00366	11205
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.18454	0.00345	9816
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.08429	0.00157	3251
