#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DMG-15313441Week-4_S305_L002_R1_001.fastq.gz,DMG-15313441Week-4_S305_L002_R2_001.fastq.gz --bowtie2out DMG-15313441Week-4_S305_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DMG-15313441Week-4_S305_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2614090
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.86013	2614090
k__Bacteria|p__Firmicutes	2|1239	78.38399	0.6742	1862437
k__Bacteria|p__Bacteroidetes	2|976	19.00578	0.16347	697038
k__Bacteria|p__Actinobacteria	2|201174	2.58812	0.02226	54288
k__Bacteria|p__Bacteria_unclassified	2|	0.02211	0.00019	327
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.46711	0.62331	1733797
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	18.76352	0.16139	690816
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.35614	0.03747	88319
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.70908	0.0147	36896
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.87904	0.00756	17392
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.54082	0.00465	11887
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.36409	0.00313	11453
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.33329	0.00287	8818
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.16171	0.00139	4317
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.12861	0.00111	3123
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.1136	0.00098	2823
