#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GAT-15256979Week-0_S106_L002_R1_001.fastq.gz,GAT-15256979Week-0_S106_L002_R2_001.fastq.gz --bowtie2out GAT-15256979Week-0_S106_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GAT-15256979Week-0_S106_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12182028
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.96646	4.1191	12178863
k__Archaea	2157	0.03354	0.00138	3165
k__Bacteria|p__Firmicutes	2|1239	88.98626	3.66667	10547337
k__Bacteria|p__Bacteroidetes	2|976	3.92928	0.16191	825141
k__Bacteria|p__Verrucomicrobia	2|74201	3.70377	0.15261	425579
k__Bacteria|p__Actinobacteria	2|201174	3.15272	0.12991	354947
k__Bacteria|p__Proteobacteria	2|1224	0.19443	0.00801	25859
k__Archaea|p__Thaumarchaeota	2157|651137	0.03354	0.00138	3165
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.78812	3.37007	9728882
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.92928	0.16191	825141
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	3.70377	0.15261	425579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.07603	0.12675	354463
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.06708	0.12638	347195
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.04574	0.08429	218594
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	1.54691	0.06374	196818
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.32298	0.01331	29269
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.19259	0.00794	25679
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.09215	0.0038	8107
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.08564	0.00353	7752
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.06097	0.00251	5703
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.03354	0.00138	3165
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.02215	0.00091	1609
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02042	0.00084	2912
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.00906	0.00037	803
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00184	8e-05	180
k__Bacteria|p__Firmicutes|c__CFGB1126	2|1239|	0.00173	7e-05	177
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	81.09154	3.34137	9649521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.92928	0.16191	825141
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	3.70377	0.15261	425579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.07603	0.12675	354463
